Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Corey Wagner,6,21/04/2023,Bulldogs,Loss 69-118,18,0,0
2023,Brennan Cox,16,01/07/2023,Bulldogs,Loss 73-102,31,0,0
2023,Brennan Cox,6,21/04/2023,Bulldogs,Loss 69-118,14,0,0
2022,Brennan Cox,Elimination Final,03/09/2022,Bulldogs,Win 73-60,26,0,0
2022,Brennan Cox,21,06/08/2022,Bulldogs,Win 95-78,18,0,0
2021,Brennan Cox,12,06/06/2021,Bulldogs,Loss 65-93,13,0,0
2023,Will Brodie,6,21/04/2023,Bulldogs,Loss 69-118,26,0,0
2022,Will Brodie,Elimination Final,03/09/2022,Bulldogs,Win 73-60,19,0,1
2022,Will Brodie,21,06/08/2022,Bulldogs,Win 95-78,17,0,0
2023,Sam Switkowski,16,01/07/2023,Bulldogs,Loss 73-102,11,0,0
2022,Sam Switkowski,Elimination Final,03/09/2022,Bulldogs,Win 73-60,14,0,0
2022,Heath Chapman,Elimination Final,03/09/2022,Bulldogs,Win 73-60,27,0,0
2022,Heath Chapman,21,06/08/2022,Bulldogs,Win 95-78,24,0,0
2023,Michael Frederick,16,01/07/2023,Bulldogs,Loss 73-102,8,1,0
2023,Michael Frederick,6,21/04/2023,Bulldogs,Loss 69-118,13,2,1
2022,Michael Frederick,Elimination Final,03/09/2022,Bulldogs,Win 73-60,13,0,0
2022,Michael Frederick,21,06/08/2022,Bulldogs,Win 95-78,9,3,0
2023,Matthew Johnson,16,01/07/2023,Bulldogs,Loss 73-102,19,0,1
2023,Matthew Johnson,6,21/04/2023,Bulldogs,Loss 69-118,10,0,1
2022,Nathan O'Driscoll,Elimination Final,03/09/2022,Bulldogs,Win 73-60,11,1,0
2022,Nathan O'Driscoll,21,06/08/2022,Bulldogs,Win 95-78,20,1,0
2023,Ethan Hughes,16,01/07/2023,Bulldogs,Loss 73-102,15,0,0
2023,Ethan Hughes,6,21/04/2023,Bulldogs,Loss 69-118,10,0,0
2023,Josh Treacy,16,01/07/2023,Bulldogs,Loss 73-102,13,0,0
2021,Josh Treacy,12,06/06/2021,Bulldogs,Loss 65-93,10,3,1
2023,Neil Erasmus,16,01/07/2023,Bulldogs,Loss 73-102,2,0,0
2023,Michael Walters,16,01/07/2023,Bulldogs,Loss 73-102,15,4,0
2023,Michael Walters,6,21/04/2023,Bulldogs,Loss 69-118,13,1,1
2022,Michael Walters,Elimination Final,03/09/2022,Bulldogs,Win 73-60,18,3,3
2022,Michael Walters,21,06/08/2022,Bulldogs,Win 95-78,11,1,0
2021,Michael Walters,12,06/06/2021,Bulldogs,Loss 65-93,10,1,3
2023,Nat Fyfe,16,01/07/2023,Bulldogs,Loss 73-102,12,0,0
2021,Nat Fyfe,12,06/06/2021,Bulldogs,Loss 65-93,17,0,0
2023,Jye Amiss,16,01/07/2023,Bulldogs,Loss 73-102,6,4,0
2023,Jye Amiss,6,21/04/2023,Bulldogs,Loss 69-118,2,1,0
2022,Jye Amiss,Elimination Final,03/09/2022,Bulldogs,Win 73-60,7,2,1
2023,Bailey Banfield,6,21/04/2023,Bulldogs,Loss 69-118,12,0,1
2023,Alex Pearce,16,01/07/2023,Bulldogs,Loss 73-102,12,0,0
2023,Alex Pearce,6,21/04/2023,Bulldogs,Loss 69-118,9,0,0
2022,Alex Pearce,Elimination Final,03/09/2022,Bulldogs,Win 73-60,6,0,0
2022,Alex Pearce,21,06/08/2022,Bulldogs,Win 95-78,15,0,0
2023,Sam Sturt,6,21/04/2023,Bulldogs,Loss 69-118,7,2,0
2022,Matt Taberner,21,06/08/2022,Bulldogs,Win 95-78,9,2,1
2023,Brandon Walker,16,01/07/2023,Bulldogs,Loss 73-102,14,0,0
2023,Brandon Walker,6,21/04/2023,Bulldogs,Loss 69-118,8,0,0
2022,Brandon Walker,Elimination Final,03/09/2022,Bulldogs,Win 73-60,9,0,0
2022,Brandon Walker,21,06/08/2022,Bulldogs,Win 95-78,13,0,0
2023,Josh Corbett,6,21/04/2023,Bulldogs,Loss 69-118,4,0,0
2021,Josh Corbett,18,17/07/2021,Bulldogs,Loss 79-90,10,0,2
2021,Josh Corbett,5,17/04/2021,Bulldogs,Loss 56-118,14,3,2
2023,Oscar McDonald,2,24/03/2023,Bulldogs,Win 102-90,9,0,0
2022,Oscar McDonald,2,24/03/2022,Bulldogs,Win 102-90,9,0,0
2021,Jeremy Sharp,18,17/07/2021,Bulldogs,Loss 79-90,30,0,0
