Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Travis Boak,7,28/04/2023,Saints,Win 83-76,30,1,1
2022,Travis Boak,7,30/04/2022,Saints,Win 43-42,22,0,0
2021,Travis Boak,18,17/07/2021,Saints,Win 74-61,24,0,0
2021,Travis Boak,6,25/04/2021,Saints,Win 93-39,27,1,1
2022,Mitch Georgiades,7,30/04/2022,Saints,Win 43-42,8,0,1
2021,Mitch Georgiades,18,17/07/2021,Saints,Win 74-61,10,4,0
2021,Mitch Georgiades,6,25/04/2021,Saints,Win 93-39,6,2,1
2023,Sam Powell-Pepper,7,28/04/2023,Saints,Win 83-76,17,2,2
2022,Sam Powell-Pepper,7,30/04/2022,Saints,Win 43-42,20,0,1
2021,Sam Powell-Pepper,18,17/07/2021,Saints,Win 74-61,15,0,1
2023,Darcy Byrne-Jones,7,28/04/2023,Saints,Win 83-76,16,0,1
2022,Darcy Byrne-Jones,7,30/04/2022,Saints,Win 43-42,18,0,0
2021,Darcy Byrne-Jones,18,17/07/2021,Saints,Win 74-61,18,0,1
2021,Darcy Byrne-Jones,6,25/04/2021,Saints,Win 93-39,27,0,0
2022,Todd Marshall,7,30/04/2022,Saints,Win 43-42,7,1,0
2021,Todd Marshall,18,17/07/2021,Saints,Win 74-61,10,0,1
2021,Todd Marshall,6,25/04/2021,Saints,Win 93-39,10,0,0
2023,Miles Bergman,7,28/04/2023,Saints,Win 83-76,21,0,1
2021,Miles Bergman,18,17/07/2021,Saints,Win 74-61,11,0,0
2021,Miles Bergman,6,25/04/2021,Saints,Win 93-39,16,0,1
2023,Dylan Williams,7,28/04/2023,Saints,Win 83-76,17,0,0
2023,Willie Rioli,7,28/04/2023,Saints,Win 83-76,8,2,2
2021,Brandon Zerk-Thatcher,3,03/04/2021,Saints,Win 143-68,15,0,0
2023,Aliir Aliir,7,28/04/2023,Saints,Win 83-76,11,0,0
2022,Aliir Aliir,7,30/04/2022,Saints,Win 43-42,15,0,0
2021,Aliir Aliir,18,17/07/2021,Saints,Win 74-61,17,0,0
2021,Aliir Aliir,6,25/04/2021,Saints,Win 93-39,21,0,0
2022,Quinton Narkle,9,14/05/2022,Saints,Loss 80-90,16,0,0
2021,Quinton Narkle,22,14/08/2021,Saints,Win 85-71,0,0,0
2021,Quinton Narkle,9,14/05/2021,Saints,Win 68-47,12,1,1
2023,Trent McKenzie,7,28/04/2023,Saints,Win 83-76,12,0,0
2021,Trent McKenzie,18,17/07/2021,Saints,Win 74-61,22,0,0
2023,Jed McEntee,7,28/04/2023,Saints,Win 83-76,11,1,0
2021,Jed McEntee,18,17/07/2021,Saints,Win 74-61,1,0,0
2023,Esava Ratugolea,23,19/08/2023,Saints,Loss 55-88,3,0,0
2021,Esava Ratugolea,22,14/08/2021,Saints,Win 85-71,3,0,0
2021,Esava Ratugolea,9,14/05/2021,Saints,Win 68-47,13,0,0
2023,Jase Burgoyne,7,28/04/2023,Saints,Win 83-76,8,0,0
2023,Ollie Lord,7,28/04/2023,Saints,Win 83-76,5,0,0
2022,Tom Clurey,7,30/04/2022,Saints,Win 43-42,10,0,0
2021,Tom Clurey,6,25/04/2021,Saints,Win 93-39,19,0,0
2022,Jordon Sweet,18,15/07/2022,Saints,Win 84-56,6,0,0
2021,Jordon Sweet,10,22/05/2021,Saints,Win 144-33,14,0,2
