Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Taylor Duryea,19,21/07/2023,Bombers,Win 90-49,11,0,0
2022,Taylor Duryea,7,01/05/2022,Bombers,Win 103-71,19,0,0
2021,Taylor Duryea,Elimination Final,29/08/2021,Bombers,Win 85-36,18,0,0
2021,Taylor Duryea,21,08/08/2021,Bombers,Loss 84-97,17,1,0
2023,Anthony Scott,19,21/07/2023,Bombers,Win 90-49,13,1,0
2021,Anthony Scott,21,08/08/2021,Bombers,Loss 84-97,8,0,1
2022,James Harmes,3,01/04/2022,Bombers,Win 99-70,21,2,1
2021,James Harmes,15,26/06/2021,Bombers,Win 68-57,27,1,2
2022,Liam Jones,7,02/05/2022,Bombers,Win 123-107,9,0,0
2021,Liam Jones,7,02/05/2021,Bombers,Win 123-107,9,0,0
2023,Ryan Gardner,19,21/07/2023,Bombers,Win 90-49,11,0,0
2022,Ryan Gardner,7,01/05/2022,Bombers,Win 103-71,7,0,0
2021,Ryan Gardner,Elimination Final,29/08/2021,Bombers,Win 85-36,6,0,0
2021,Riley Garcia,21,08/08/2021,Bombers,Loss 84-97,7,0,0
2022,Lachlan McNeil,7,01/05/2022,Bombers,Win 103-71,6,3,0
2023,Buku Khamis,19,21/07/2023,Bombers,Win 90-49,6,0,0
2021,Nick Coffield,3,03/04/2021,Bombers,Loss 68-143,15,0,0
