Year,Player Name,Round,Date,Opponent,Result,D,G,B
2022,Alex Neal-Bullen,1,16/03/2022,Bulldogs,Win 97-71,18,0,1
2021,Alex Neal-Bullen,Grand Final,25/09/2021,Bulldogs,Win 140-66,24,1,1
2021,Alex Neal-Bullen,19,24/07/2021,Bulldogs,Loss 65-85,25,0,1
2021,Alex Neal-Bullen,11,28/05/2021,Bulldogs,Win 87-59,15,0,0
2023,Ed Langdon,1,18/03/2023,Bulldogs,Win 115-65,14,0,1
2022,Ed Langdon,19,23/07/2022,Bulldogs,Loss 100-110,13,0,0
2022,Ed Langdon,1,16/03/2022,Bulldogs,Win 97-71,22,1,0
2021,Ed Langdon,Grand Final,25/09/2021,Bulldogs,Win 140-66,17,1,1
2021,Ed Langdon,19,24/07/2021,Bulldogs,Loss 65-85,15,0,0
2021,Ed Langdon,11,28/05/2021,Bulldogs,Win 87-59,15,0,0
2022,Steven May,19,23/07/2022,Bulldogs,Loss 100-110,19,0,0
2022,Steven May,1,16/03/2022,Bulldogs,Win 97-71,14,0,0
2021,Steven May,Grand Final,25/09/2021,Bulldogs,Win 140-66,14,0,0
2021,Steven May,19,24/07/2021,Bulldogs,Loss 65-85,14,0,0
2021,Steven May,11,28/05/2021,Bulldogs,Win 87-59,22,0,0
2023,Tom Sparrow,1,18/03/2023,Bulldogs,Win 115-65,12,1,0
2022,Tom Sparrow,19,23/07/2022,Bulldogs,Loss 100-110,18,1,0
2022,Tom Sparrow,1,16/03/2022,Bulldogs,Win 97-71,13,0,0
2021,Tom Sparrow,Grand Final,25/09/2021,Bulldogs,Win 140-66,14,1,0
2021,Tom Sparrow,11,28/05/2021,Bulldogs,Win 87-59,0,0,0
2023,Kysaiah Pickett,1,18/03/2023,Bulldogs,Win 115-65,19,4,1
2022,Kysaiah Pickett,19,23/07/2022,Bulldogs,Loss 100-110,10,2,2
2022,Kysaiah Pickett,1,16/03/2022,Bulldogs,Win 97-71,5,1,0
2021,Kysaiah Pickett,Grand Final,25/09/2021,Bulldogs,Win 140-66,4,0,0
2021,Kysaiah Pickett,19,24/07/2021,Bulldogs,Loss 65-85,13,2,2
2021,Kysaiah Pickett,11,28/05/2021,Bulldogs,Win 87-59,11,1,1
2022,Bayley Fritsch,19,23/07/2022,Bulldogs,Loss 100-110,12,4,1
2022,Bayley Fritsch,1,16/03/2022,Bulldogs,Win 97-71,9,2,2
2021,Bayley Fritsch,Grand Final,25/09/2021,Bulldogs,Win 140-66,13,6,2
2021,Bayley Fritsch,19,24/07/2021,Bulldogs,Loss 65-85,12,2,1
2021,Bayley Fritsch,11,28/05/2021,Bulldogs,Win 87-59,12,3,2
2023,Jake Bowey,1,18/03/2023,Bulldogs,Win 115-65,17,0,0
2022,Jake Bowey,1,16/03/2022,Bulldogs,Win 97-71,9,1,0
2021,Jake Bowey,Grand Final,25/09/2021,Bulldogs,Win 140-66,17,0,0
2022,Jack Billings,18,15/07/2022,Bulldogs,Loss 56-84,21,1,1
2021,Jack Billings,10,22/05/2021,Bulldogs,Loss 33-144,17,1,0
2022,Shane McAdam,6,23/04/2022,Bulldogs,Win 63-62,12,2,0
2023,Kade Chandler,1,18/03/2023,Bulldogs,Win 115-65,16,1,2
2023,Jake Lever,1,18/03/2023,Bulldogs,Win 115-65,21,0,0
2021,Jake Lever,Grand Final,25/09/2021,Bulldogs,Win 140-66,17,0,0
2021,Jake Lever,19,24/07/2021,Bulldogs,Loss 65-85,20,0,0
2021,Jake Lever,11,28/05/2021,Bulldogs,Win 87-59,16,0,0
2023,Adam Tomlinson,1,18/03/2023,Bulldogs,Win 115-65,19,0,0
2022,Adam Tomlinson,19,23/07/2022,Bulldogs,Loss 100-110,12,0,0
2022,Adam Tomlinson,1,16/03/2022,Bulldogs,Win 97-71,8,0,0
2023,Tom McDonald,1,18/03/2023,Bulldogs,Win 115-65,13,0,1
2022,Tom McDonald,1,16/03/2022,Bulldogs,Win 97-71,12,0,1
2021,Tom McDonald,Grand Final,25/09/2021,Bulldogs,Win 140-66,8,2,0
2021,Tom McDonald,19,24/07/2021,Bulldogs,Loss 65-85,14,1,0
2021,Tom McDonald,11,28/05/2021,Bulldogs,Win 87-59,10,3,0
2023,Harrison Petty,1,18/03/2023,Bulldogs,Win 115-65,14,0,0
2022,Harrison Petty,19,23/07/2022,Bulldogs,Loss 100-110,12,0,0
2021,Harrison Petty,Grand Final,25/09/2021,Bulldogs,Win 140-66,6,0,0
2021,Harrison Petty,19,24/07/2021,Bulldogs,Loss 65-85,4,0,0
2021,Harrison Petty,11,28/05/2021,Bulldogs,Win 87-59,11,0,0
2023,Ben Brown,1,18/03/2023,Bulldogs,Win 115-65,15,4,1
2022,Ben Brown,1,16/03/2022,Bulldogs,Win 97-71,13,3,3
2021,Ben Brown,Grand Final,25/09/2021,Bulldogs,Win 140-66,10,3,2
2021,Ben Brown,19,24/07/2021,Bulldogs,Loss 65-85,11,2,2
2023,Jake Melksham,1,18/03/2023,Bulldogs,Win 115-65,2,1,1
2022,Jake Melksham,19,23/07/2022,Bulldogs,Loss 100-110,9,2,1
2021,Jake Melksham,11,28/05/2021,Bulldogs,Win 87-59,15,0,0
2023,Judd McVee,1,18/03/2023,Bulldogs,Win 115-65,14,0,0
2023,Charlie Spargo,1,18/03/2023,Bulldogs,Win 115-65,15,2,0
2022,Charlie Spargo,19,23/07/2022,Bulldogs,Loss 100-110,10,0,0
2022,Charlie Spargo,1,16/03/2022,Bulldogs,Win 97-71,14,0,1
2021,Charlie Spargo,Grand Final,25/09/2021,Bulldogs,Win 140-66,7,1,1
2021,Charlie Spargo,19,24/07/2021,Bulldogs,Loss 65-85,8,0,0
2021,Charlie Spargo,11,28/05/2021,Bulldogs,Win 87-59,16,0,2
2022,Joel Smith,1,16/03/2022,Bulldogs,Win 97-71,11,0,0
2023,Bailey Laurie,1,18/03/2023,Bulldogs,Win 115-65,4,0,0
2021,Tom Fullarton,Semi Final,04/09/2021,Bulldogs,Loss 78-79,13,1,0
2021,Tom Fullarton,4,10/04/2021,Bulldogs,Loss 54-73,7,1,0
