Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Zac Bailey,1,18/03/2023,Power,Loss 72-126,16,2,0
2022,Zac Bailey,1,19/03/2022,Power,Win 80-69,23,1,1
2021,Zac Bailey,7,01/05/2021,Power,Win 93-44,21,1,1
2023,Keidean Coleman,Qualifying Final,09/09/2023,Power,Win 123-75,17,0,0
2023,Keidean Coleman,1,18/03/2023,Power,Loss 72-126,15,0,0
2023,Harris Andrews,Qualifying Final,09/09/2023,Power,Win 123-75,9,0,0
2023,Harris Andrews,1,18/03/2023,Power,Loss 72-126,11,0,0
2022,Harris Andrews,1,19/03/2022,Power,Win 80-69,11,0,0
2021,Harris Andrews,7,01/05/2021,Power,Win 93-44,15,0,0
2023,Conor McKenna,Qualifying Final,09/09/2023,Power,Win 123-75,15,0,0
2023,Conor McKenna,1,18/03/2023,Power,Loss 72-126,20,1,0
2023,Cam Rayner,Qualifying Final,09/09/2023,Power,Win 123-75,16,3,1
2023,Cam Rayner,1,18/03/2023,Power,Loss 72-126,14,0,0
2022,Cam Rayner,1,19/03/2022,Power,Win 80-69,13,0,2
2023,Charlie Cameron,Qualifying Final,09/09/2023,Power,Win 123-75,11,2,1
2023,Charlie Cameron,1,18/03/2023,Power,Loss 72-126,6,0,2
2022,Charlie Cameron,1,19/03/2022,Power,Win 80-69,11,1,0
2021,Charlie Cameron,7,01/05/2021,Power,Win 93-44,13,4,4
2023,Ryan Lester,Qualifying Final,09/09/2023,Power,Win 123-75,13,0,0
2021,Ryan Lester,7,01/05/2021,Power,Win 93-44,8,0,0
2023,Darcy Wilmot,Qualifying Final,09/09/2023,Power,Win 123-75,20,0,0
2023,Darcy Wilmot,1,18/03/2023,Power,Loss 72-126,11,0,1
2023,Eric Hipwood,Qualifying Final,09/09/2023,Power,Win 123-75,13,1,3
2023,Eric Hipwood,1,18/03/2023,Power,Loss 72-126,4,1,0
2021,Eric Hipwood,7,01/05/2021,Power,Win 93-44,8,0,0
2022,Harry Sharp,1,19/03/2022,Power,Win 80-69,3,0,0
2023,Tom Doedee,3,01/04/2023,Power,Win 117-86,10,0,0
2022,Tom Doedee,23,20/08/2022,Power,Loss 55-111,10,0,0
2022,Tom Doedee,3,01/04/2022,Power,Win 96-92,15,0,0
2021,Tom Doedee,21,07/08/2021,Power,Loss 51-55,18,0,0
2021,Tom Doedee,8,08/05/2021,Power,Loss 38-87,14,0,0
2023,Lincoln McCarthy,Qualifying Final,09/09/2023,Power,Win 123-75,12,1,1
2023,Lincoln McCarthy,1,18/03/2023,Power,Loss 72-126,8,1,0
2022,Lincoln McCarthy,1,19/03/2022,Power,Win 80-69,14,2,2
2021,Lincoln McCarthy,7,01/05/2021,Power,Win 93-44,18,1,2
2023,Callum Ah Chee,Qualifying Final,09/09/2023,Power,Win 123-75,11,0,0
2022,Callum Ah Chee,1,19/03/2022,Power,Win 80-69,13,0,0
2021,Callum Ah Chee,7,01/05/2021,Power,Win 93-44,13,1,0
2023,Jarryd Lyons,Qualifying Final,09/09/2023,Power,Win 123-75,4,1,0
2022,Jarryd Lyons,1,19/03/2022,Power,Win 80-69,23,0,0
2021,Jarryd Lyons,7,01/05/2021,Power,Win 93-44,28,0,0
2023,Jaspa Fletcher,Qualifying Final,09/09/2023,Power,Win 123-75,16,3,0
2023,Brandon Starcevich,Qualifying Final,09/09/2023,Power,Win 123-75,15,0,0
2023,Brandon Starcevich,1,18/03/2023,Power,Loss 72-126,4,0,0
2022,Brandon Starcevich,1,19/03/2022,Power,Win 80-69,9,0,0
2021,Brandon Starcevich,7,01/05/2021,Power,Win 93-44,14,0,0
2023,Jack Payne,Qualifying Final,09/09/2023,Power,Win 123-75,6,0,0
2023,Jack Payne,1,18/03/2023,Power,Loss 72-126,4,0,0
2022,Darcy Fort,1,19/03/2022,Power,Win 80-69,6,2,0
2023,Jaxon Prior,1,18/03/2023,Power,Loss 72-126,2,0,0
2021,Jaxon Prior,7,01/05/2021,Power,Win 93-44,13,1,0
2022,Darcy Gardiner,1,19/03/2022,Power,Win 80-69,13,0,0
2023,Deven Robertson,Qualifying Final,09/09/2023,Power,Win 123-75,7,0,0
2023,Deven Robertson,1,18/03/2023,Power,Loss 72-126,6,0,0
2021,Deven Robertson,7,01/05/2021,Power,Win 93-44,14,0,0
2022,Noah Answerth,1,19/03/2022,Power,Win 80-69,16,0,0
2021,Darragh Joyce,6,25/04/2021,Power,Loss 39-93,9,0,0
2021,James Madden,7,01/05/2021,Power,Win 93-44,11,0,0
2023,James Tunstill,1,18/03/2023,Power,Loss 72-126,7,0,0
