Year,Player Name,Round,Date,Opponent,Result,D,G,B
2021,Daniel McStay,15,24/06/2021,Cats,Win 94-50,6,0,1
2023,Beau McCreery,22,11/08/2023,Cats,Win 109-101,10,2,1
2023,Beau McCreery,1,17/03/2023,Cats,Win 125-103,20,2,0
2022,Beau McCreery,Qualifying Final,03/09/2022,Cats,Loss 72-78,14,0,0
2023,Billy Frampton,22,11/08/2023,Cats,Win 109-101,13,0,0
2021,Billy Frampton,1,20/03/2021,Cats,Win 103-91,14,2,2
2023,Bobby Hill,22,11/08/2023,Cats,Win 109-101,16,1,0
2023,Bobby Hill,1,17/03/2023,Cats,Win 125-103,10,3,0
2022,Bobby Hill,8,07/05/2022,Cats,Loss 35-88,11,0,1
2021,Bobby Hill,Semi Final,03/09/2021,Cats,Loss 68-103,6,1,0
2023,Oleg Markov,22,11/08/2023,Cats,Win 109-101,16,0,0
2021,Oleg Markov,10,22/05/2021,Cats,Loss 57-91,15,0,0
2021,Finlay Macrae,11,29/05/2021,Cats,Loss 51-61,2,0,0
2022,Ash Johnson,Qualifying Final,03/09/2022,Cats,Loss 72-78,9,2,2
2023,Nathan Murphy,22,11/08/2023,Cats,Win 109-101,9,0,0
2023,Nathan Murphy,1,17/03/2023,Cats,Win 125-103,6,0,0
2022,Nathan Murphy,Qualifying Final,03/09/2022,Cats,Loss 72-78,4,0,0
2021,Nathan Murphy,11,29/05/2021,Cats,Loss 51-61,10,0,1
2023,Reef McInnes,1,17/03/2023,Cats,Win 125-103,4,2,1
2022,Reef McInnes,3,02/04/2022,Cats,Loss 91-104,14,0,0
2022,Nathan Kreuger,Qualifying Final,03/09/2022,Cats,Loss 72-78,1,0,0
