Year,Player Name,Round,Date,Opponent,Result,D,G,B
2022,Sam Durham,15,24/06/2022,Eagles,Loss 97-107,11,0,0
2023,Jake Stringer,11,27/05/2023,Eagles,Win 96-46,18,1,0
2022,Jake Stringer,15,24/06/2022,Eagles,Loss 97-107,13,3,0
2021,Jake Stringer,11,29/05/2021,Eagles,Win 87-71,12,3,2
2023,Jake Kelly,21,05/08/2023,Eagles,Win 73-72,14,0,0
2022,Jake Kelly,15,24/06/2022,Eagles,Loss 97-107,21,0,0
2021,Jake Kelly,18,18/07/2021,Eagles,Loss 56-98,23,0,0
2021,Jake Kelly,9,16/05/2021,Eagles,Loss 76-106,13,0,0
2023,Peter Wright,21,05/08/2023,Eagles,Win 73-72,13,1,3
2022,Peter Wright,15,24/06/2022,Eagles,Loss 97-107,13,4,4
2023,Nick Bryan,21,05/08/2023,Eagles,Win 73-72,8,0,0
2023,Nick Bryan,11,27/05/2023,Eagles,Win 96-46,6,0,0
2022,Nick Bryan,15,24/06/2022,Eagles,Loss 97-107,8,0,0
2023,Ben McKay,20,30/07/2023,Eagles,Loss 67-72,11,0,0
2021,Ben McKay,17,12/07/2021,Eagles,Win 70-60,7,0,0
2023,Matt Guelfi,21,05/08/2023,Eagles,Win 73-72,7,0,1
2023,Matt Guelfi,11,27/05/2023,Eagles,Win 96-46,12,1,1
2022,Matt Guelfi,15,24/06/2022,Eagles,Loss 97-107,9,2,0
2021,Matt Guelfi,11,29/05/2021,Eagles,Win 87-71,17,0,0
2023,Sam Weideman,11,27/05/2023,Eagles,Win 96-46,10,0,2
2023,Nik Cox,21,05/08/2023,Eagles,Win 73-72,15,0,1
2021,Nik Cox,11,29/05/2021,Eagles,Win 87-71,9,1,1
2023,Jye Menzie,21,05/08/2023,Eagles,Win 73-72,8,0,1
2023,Jye Menzie,11,27/05/2023,Eagles,Win 96-46,9,2,0
2022,Harrison Jones,15,24/06/2022,Eagles,Loss 97-107,9,2,0
2021,Harrison Jones,11,29/05/2021,Eagles,Win 87-71,10,1,0
2023,Alwyn Davey Jnr,21,05/08/2023,Eagles,Win 73-72 ,1,0,0
