Year,Player Name,Round,Date,Opponent,Result,D,G,B
2022,Will Hoskin-Elliott,16,02/07/2022,Suns,Win 67-62,17,1,0
2022,Will Hoskin-Elliott,7,01/05/2022,Suns,Win 115-90,17,0,1
2021,Will Hoskin-Elliott,7,01/05/2021,Suns,Loss 55-79,17,0,0
2022,Daniel McStay,19,23/07/2022,Suns,Win 110-93,11,0,0
2022,Daniel McStay,6,24/04/2022,Suns,Win 132-80,10,1,0
2021,Daniel McStay,19,24/07/2021,Suns,Win 120-71,14,1,1
2021,Daniel McStay,9,15/05/2021,Suns,Win 124-51,14,4,0
2023,Beau McCreery,16,01/07/2023,Suns,Win 120-42,12,0,1
2022,Beau McCreery,16,02/07/2022,Suns,Win 67-62,6,0,0
2022,Beau McCreery,7,01/05/2022,Suns,Win 115-90,9,1,1
2021,Beau McCreery,7,01/05/2021,Suns,Loss 55-79,10,0,1
2023,Billy Frampton,16,01/07/2023,Suns,Win 120-42,15,2,0
2021,Billy Frampton,3,02/04/2021,Suns,Win 95-85,5,0,1
2023,Bobby Hill,16,01/07/2023,Suns,Win 120-42,12,2,1
2022,Bobby Hill,3,02/04/2022,Suns,Win 83-57,14,1,0
2021,Bobby Hill,17,11/07/2021,Suns,Loss 64-65,7,1,0
2023,Oleg Markov,16,01/07/2023,Suns,Win 120-42,17,1,0
2021,Finlay Macrae,7,01/05/2021,Suns,Loss 55-79,11,0,0
2023,Nathan Murphy,16,01/07/2023,Suns,Win 120-42,14,0,0
2022,Nathan Murphy,16,02/07/2022,Suns,Win 67-62,17,0,0
2021,Nathan Murphy,7,01/05/2021,Suns,Loss 55-79,15,0,0
2023,Harvey Harrison,16,01/07/2023,Suns,Win 120-42,2,0,0
2022,Aiden Begg,7,01/05/2022,Suns,Win 115-90,15,0,0
