Year,Player Name,Round,Date,Opponent,Result,D,G,B
2022,Jake Lever,5,16/04/2022,Giants,Win 120-53,12,0,0
2021,Jake Lever,16,03/07/2021,Giants,Loss 55-64,19,0,0
2021,Jake Lever,3,04/04/2021,Giants,Win 102-68,22,0,0
2021,Adam Tomlinson,3,04/04/2021,Giants,Win 102-68,13,0,0
2022,Tom McDonald,5,16/04/2022,Giants,Win 120-53,10,1,0
2021,Tom McDonald,16,03/07/2021,Giants,Loss 55-64,22,0,2
2021,Tom McDonald,3,04/04/2021,Giants,Win 102-68,8,0,1
2023,Harrison Petty,16,02/07/2023,Giants,Loss 45-47,17,0,0
2022,Harrison Petty,5,16/04/2022,Giants,Win 120-53,9,0,0
2021,Harrison Petty,16,03/07/2021,Giants,Loss 55-64,9,0,0
2023,Ben Brown,16,02/07/2023,Giants,Loss 45-47,12,0,1
2023,Jake Melksham,16,02/07/2023,Giants,Loss 45-47,6,1,0
2023,Judd McVee,16,02/07/2023,Giants,Loss 45-47,14,0,0
2022,Charlie Spargo,5,16/04/2022,Giants,Win 120-53,22,1,0
2021,Charlie Spargo,16,03/07/2021,Giants,Loss 55-64,11,0,0
2021,Charlie Spargo,3,04/04/2021,Giants,Win 102-68,12,1,1
2023,Joel Smith,16,02/07/2023,Giants,Loss 45-47,5,0,0
2022,Josh Schache,14,18/06/2022,Giants,Win 125-105,10,0,1
