Year,Player Name,Round,Date,Opponent,Result,D,G,B
2022,Dane Rampe,Preliminary Final,17/09/2022,Magpies,Win 95-94,7,0,0
2022,Dane Rampe,22,14/08/2022,Magpies,Win 77-50,12,1,0
2021,Dane Rampe,9,15/05/2021,Magpies,Win 72-42,20,0,0
2021,Sam Wicks,9,15/05/2021,Magpies,Win 72-42,16,0,2
2023,Robbie Fox,8,07/05/2023,Magpies,Loss 48-77,24,0,0
2022,Robbie Fox,Preliminary Final,17/09/2022,Magpies,Win 95-94,14,0,1
2022,Robbie Fox,22,14/08/2022,Magpies,Win 77-50,19,0,0
2021,Robbie Fox,9,15/05/2021,Magpies,Win 72-42,11,0,0
2023,Harry Cunningham,8,07/05/2023,Magpies,Loss 48-77,16,0,0
2021,Harry Cunningham,9,15/05/2021,Magpies,Win 72-42,20,0,0
2023,Logan McDonald,8,07/05/2023,Magpies,Loss 48-77,11,1,2
2022,Logan McDonald,Preliminary Final,17/09/2022,Magpies,Win 95-94,6,1,0
2022,Logan McDonald,22,14/08/2022,Magpies,Win 77-50,10,0,1
2023,James Jordon,13,12/06/2023,Magpies,Win 66-62,7,0,0
2022,James Jordon,21,05/08/2022,Magpies,Loss 89-96,24,0,0
2022,James Jordon,13,13/06/2022,Magpies,Loss 56-82,29,1,0
2021,James Jordon,13,14/06/2021,Magpies,Loss 63-80,23,0,0
2023,Tom McCartin,8,07/05/2023,Magpies,Loss 48-77,12,0,0
2022,Tom McCartin,Preliminary Final,17/09/2022,Magpies,Win 95-94,8,0,0
2022,Tom McCartin,22,14/08/2022,Magpies,Win 77-50,7,0,0
2021,Tom McCartin,9,15/05/2021,Magpies,Win 72-42,13,0,0
2023,Aaron Francis,8,07/05/2023,Magpies,Loss 48-77,7,0,2
2021,Aaron Francis,23,22/08/2021,Magpies,Win 102-64,9,0,1
2021,Aaron Francis,6,25/04/2021,Magpies,Win 109-85,5,0,0
2023,Joel Hamling,18,15/07/2023,Magpies,Loss 67-113,11,0,0
2022,Sam Reid,Preliminary Final,17/09/2022,Magpies,Win 95-94,6,1,0
2022,Sam Reid,22,14/08/2022,Magpies,Win 77-50,17,0,1
