Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Lachlan Bramble,13,10/06/2023,Lions,Win 98-73,14,0,1
2022,Lachlan Bramble,10,22/05/2022,Lions,Win 117-112,11,0,0
2021,Lachlan Bramble,20,01/08/2021,Lions,Win 92-80,15,0,2
2023,Oskar Baker,3,30/03/2023,Lions,Win 67-53,18,1,0
2023,Jamarra Ugle-Hagan,3,30/03/2023,Lions,Win 67-53,9,5,0
2022,Jamarra Ugle-Hagan,16,30/06/2022,Lions,Loss 67-108,10,0,1
2023,Rory Lobb,3,30/03/2023,Lions,Win 67-53,4,2,0
2022,Rory Lobb,12,05/06/2022,Lions,Win 99-85,9,3,1
2021,Rory Lobb,8,09/05/2021,Lions,Loss 71-95,17,1,1
2022,Cody Weightman,16,30/06/2022,Lions,Loss 67-108,8,1,0
2021,Cody Weightman,Semi Final,04/09/2021,Lions,Win 79-78,4,1,1
2021,Laitham Vandermeer,Semi Final,04/09/2021,Lions,Win 79-78,10,0,2
2021,Laitham Vandermeer,4,10/04/2021,Lions,Win 73-54,6,0,0
2022,Rhylee West,16,30/06/2022,Lions,Loss 67-108,10,2,1
2023,Alex Keath,3,30/03/2023,Lions,Win 67-53,21,0,0
2022,Alex Keath,16,30/06/2022,Lions,Loss 67-108,7,0,0
2021,Alex Keath,Semi Final,04/09/2021,Lions,Win 79-78,9,0,1
2021,Alex Keath,4,10/04/2021,Lions,Win 73-54,12,0,0
2021,Taylor Duryea,Semi Final,04/09/2021,Lions,Win 79-78,15,0,0
2021,Taylor Duryea,4,10/04/2021,Lions,Win 73-54,15,0,0
2023,Anthony Scott,3,30/03/2023,Lions,Win 67-53,16,0,0
2022,Anthony Scott,16,30/06/2022,Lions,Loss 67-108,9,0,0
2021,Anthony Scott,4,10/04/2021,Lions,Win 73-54,5,0,0
2023,James Harmes,2,24/03/2023,Lions,Loss 82-93,10,0,0
2022,James Harmes,Semi Final,09/09/2022,Lions,Loss 79-92,20,0,1
2022,James Harmes,23,19/08/2022,Lions,Win 115-57,20,0,0
2022,James Harmes,15,23/06/2022,Lions,Win 117-53,16,2,0
2021,James Harmes,Qualifying Final,28/08/2021,Lions,Win 93-60,20,0,0
2021,James Harmes,12,04/06/2021,Lions,Win 97-75,23,0,0
2023,Liam Jones,3,30/03/2023,Lions,Win 67-53,10,0,0
2022,Liam Jones,6,24/04/2022,Lions,Loss 85-103,17,0,0
2021,Liam Jones,6,24/04/2021,Lions,Loss 85-103,17,0,0
2022,Ryan Gardner,16,30/06/2022,Lions,Loss 67-108,11,0,0
2021,Ryan Gardner,Semi Final,04/09/2021,Lions,Win 79-78,5,0,0
2023,Riley Garcia,3,30/03/2023,Lions,Win 67-53,10,0,0
2023,Arthur Jones,3,30/03/2023,Lions,Win 67-53,5,0,1
2021,Lachlan McNeil,4,10/04/2021,Lions,Win 73-54,10,0,1
2022,Dominic Bedendo,16,30/06/2022,Lions,Loss 67-108,11,1,0
