Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Liam Stocker,Elimination Final,09/09/2023,Giants,Loss 77-101,10,0,0
2023,Liam Stocker,10,21/05/2023,Giants,Win 92-80,24,0,0
2021,Liam Stocker,23,21/08/2021,Giants,Loss 75-89,23,0,0
2021,Liam Stocker,14,19/06/2021,Giants,Loss 66-102,18,0,0
2023,Sebastian Ross,Elimination Final,09/09/2023,Giants,Loss 77-101,24,0,1
2023,Sebastian Ross,10,21/05/2023,Giants,Win 92-80,12,0,0
2022,Sebastian Ross,6,22/04/2022,Giants,Win 77-60,24,0,0
2021,Sebastian Ross,1,21/03/2021,Giants,Win 86-78,19,2,0
2023,Hunter Clark,Elimination Final,09/09/2023,Giants,Loss 77-101,19,0,0
2023,Hunter Clark,10,21/05/2023,Giants,Win 92-80,18,0,1
2021,Hunter Clark,1,21/03/2021,Giants,Win 86-78,24,0,0
2023,Jack Higgins,Elimination Final,09/09/2023,Giants,Loss 77-101,14,1,0
2023,Jack Higgins,10,21/05/2023,Giants,Win 92-80,12,3,0
2022,Jack Higgins,6,22/04/2022,Giants,Win 77-60,18,4,3
2021,Jack Higgins,1,21/03/2021,Giants,Win 86-78,12,2,1
2023,Marcus Windhager,Elimination Final,09/09/2023,Giants,Loss 77-101,13,0,0
2022,Marcus Windhager,6,22/04/2022,Giants,Win 77-60,9,0,0
2023,Jimmy Webster,Elimination Final,09/09/2023,Giants,Loss 77-101,14,0,0
2023,Jimmy Webster,10,21/05/2023,Giants,Win 92-80,14,0,0
2022,Jimmy Webster,6,22/04/2022,Giants,Win 77-60,9,0,0
2021,Jimmy Webster,1,21/03/2021,Giants,Win 86-78,13,0,0
2023,Josh Battle,Elimination Final,09/09/2023,Giants,Loss 77-101,18,0,0
2023,Josh Battle,10,21/05/2023,Giants,Win 92-80,18,0,0
2022,Josh Battle,6,22/04/2022,Giants,Win 77-60,23,0,0
2021,Josh Battle,1,21/03/2021,Giants,Win 86-78,11,1,1
2023,Ryan Byrnes,10,21/05/2023,Giants,Win 92-80,18,0,1
2023,Dan Butler,Elimination Final,09/09/2023,Giants,Loss 77-101,7,0,0
2023,Dan Butler,10,21/05/2023,Giants,Win 92-80,11,2,1
2022,Dan Butler,6,22/04/2022,Giants,Win 77-60,6,0,0
2021,Dan Butler,1,21/03/2021,Giants,Win 86-78,10,1,0
2023,Max King,Elimination Final,09/09/2023,Giants,Loss 77-101,8,3,1
2023,Max King,10,21/05/2023,Giants,Win 92-80,11,4,1
2022,Max King,6,22/04/2022,Giants,Win 77-60,11,1,7
2023,Paddy Dow,24,27/08/2023,Giants,Loss 73-105,21,0,0
2021,Paddy Dow,23,21/08/2021,Giants,Loss 75-89,6,0,1
2021,Paddy Dow,14,19/06/2021,Giants,Loss 66-102,13,0,0
2023,Ben Paton,10,21/05/2023,Giants,Win 92-80,7,0,0
2022,Ben Paton,6,22/04/2022,Giants,Win 77-60,13,0,0
2022,Tim Membrey,6,22/04/2022,Giants,Win 77-60,12,0,0
2021,Tim Membrey,1,21/03/2021,Giants,Win 86-78,21,3,0
2023,Dougal Howard,10,21/05/2023,Giants,Win 92-80,15,0,0
2022,Dougal Howard,6,22/04/2022,Giants,Win 77-60,11,0,0
2021,Dougal Howard,1,21/03/2021,Giants,Win 86-78,17,0,0
2023,Mattaes Phillipou,Elimination Final,09/09/2023,Giants,Loss 77-101,9,0,0
2023,Mattaes Phillipou,10,21/05/2023,Giants,Win 92-80,13,0,1
2021,Riley Bonner,20,01/08/2021,Giants,Win 100-73,25,0,0
2023,Anthony Caminiti,Elimination Final,09/09/2023,Giants,Loss 77-101 ,3,0,1
2023,Anthony Caminiti,10,21/05/2023,Giants,Win 92-80,10,0,0
2023,Cooper Sharman,Elimination Final,09/09/2023,Giants,Loss 77-101,16,2,1
2022,Jack Hayes,6,22/04/2022,Giants,Win 77-60,2,1,0
2023,Zaine Cordy,Elimination Final,09/09/2023,Giants,Loss 77-101,4,0,0
2022,Zaine Cordy,22,13/08/2022,Giants,Win 62-57,11,0,0
2021,Zaine Cordy,6,23/04/2021,Giants,Win 104-65,11,0,0
