Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Kade Chandler,3,02/04/2023,Swans,Win 134-84,9,3,0
2023,Jake Lever,24,27/08/2023,Swans,Win 77-56,13,0,0
2023,Jake Lever,3,02/04/2023,Swans,Win 134-84,14,0,0
2022,Jake Lever,Qualifying Final,02/09/2022,Swans,Loss 69-91,8,0,0
2022,Jake Lever,12,04/06/2022,Swans,Loss 61-73,8,0,0
2021,Jake Lever,8,08/05/2021,Swans,Win 67-58,9,0,0
2022,Adam Tomlinson,12,04/06/2022,Swans,Loss 61-73,12,0,0
2021,Tom McDonald,8,08/05/2021,Swans,Win 67-58,18,4,0
2023,Harrison Petty,3,02/04/2023,Swans,Win 134-84,13,1,0
2022,Harrison Petty,Qualifying Final,02/09/2022,Swans,Loss 69-91,13,0,0
2022,Harrison Petty,12,04/06/2022,Swans,Loss 61-73,8,0,0
2021,Harrison Petty,8,08/05/2021,Swans,Win 67-58,10,0,0
2023,Jacob van Rooyen,24,27/08/2023,Swans,Win 77-56,7,1,0
2023,Jacob van Rooyen,3,02/04/2023,Swans,Win 134-84,9,3,0
2023,Ben Brown,3,02/04/2023,Swans,Win 134-84,2,1,0
2022,Ben Brown,Qualifying Final,02/09/2022,Swans,Loss 69-91,7,1,0
2022,Ben Brown,12,04/06/2022,Swans,Loss 61-73,4,0,1
2021,Ben Brown,8,08/05/2021,Swans,Win 67-58,9,3,0
2023,Jake Melksham,24,27/08/2023,Swans,Win 77-56,8,2,1
2023,Jake Melksham,3,02/04/2023,Swans,Win 134-84,5,1,0
2022,Jake Melksham,Qualifying Final,02/09/2022,Swans,Loss 69-91,5,0,2
2021,Jake Melksham,8,08/05/2021,Swans,Win 67-58,12,1,0
2023,Daniel Turner,24,27/08/2023,Swans,Win 77-56,11,0,0
2023,Judd McVee,24,27/08/2023,Swans,Win 77-56,11,0,0
2023,Judd McVee,3,02/04/2023,Swans,Win 134-84,18,0,0
2023,Charlie Spargo,3,02/04/2023,Swans,Win 134-84,6,2,0
2022,Charlie Spargo,Qualifying Final,02/09/2022,Swans,Loss 69-91,13,1,0
2022,Charlie Spargo,12,04/06/2022,Swans,Loss 61-73,10,0,0
2021,Charlie Spargo,8,08/05/2021,Swans,Win 67-58,13,1,0
2023,Joel Smith,24,27/08/2023,Swans,Win 77-56,7,0,0
2022,Josh Schache,17,08/07/2022,Swans,Loss 67-120,12,1,1
2023,Bailey Laurie,24,27/08/2023,Swans,Win 77-56,9,0,1
2021,Tom Fullarton,1,20/03/2021,Swans,Loss 94-125,8,0,0
