Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Jack Gunston,20,29/07/2023,Suns,Loss 55-96,7,0,1
2023,Jack Gunston,10,20/05/2023,Suns,Win 107-64,17,1,0
2022,Jack Gunston,21,06/08/2022,Suns,Win 70-63,14,5,1
2023,Sam Frost,15,25/06/2023,Suns,Loss 34-101,9,0,0
2022,Sam Frost,11,28/05/2022,Suns,Loss 54-121,13,0,0
2021,Sam Frost,11,29/05/2021,Suns,Loss 76-113,14,0,0
2021,Mabior Chol,16,01/07/2021,Suns,Loss 67-77,14,0,1
2023,Cam Mackenzie,15,25/06/2023,Suns,Loss 34-101,16,0,0
2022,Jai Serong,21,06/08/2022,Suns,Win 70-63,9,0,0
2023,Sam Butler,15,25/06/2023,Suns,Loss 34-101,7,0,0
2022,Sam Butler,21,06/08/2022,Suns,Win 70-63,6,0,0
2022,Sam Butler,11,28/05/2022,Suns,Loss 54-121,8,1,0
2022,Jack Ginnivan,16,02/07/2022,Suns,Win 67-62,8,3,0
2022,Jack Ginnivan,7,01/05/2022,Suns,Win 115-90,11,3,1
2022,Finn Maginness,21,06/08/2022,Suns,Win 70-63,10,0,1
2022,Finn Maginness,11,28/05/2022,Suns,Loss 54-121,3,0,0
2023,Massimo D'Ambrosio,2,26/03/2023,Suns,Win 108-80,18,0,0
2022,Denver Grainger-Barras,21,06/08/2022,Suns,Win 70-63,6,0,0
2022,Denver Grainger-Barras,11,28/05/2022,Suns,Loss 54-121,11,0,0
2023,James Blanck,15,25/06/2023,Suns,Loss 34-101,9,0,0
