Year,Player Name,Round,Date,Opponent,Result,D,G,B
2021,Matt Taberner,21,08/08/2021,Lions,Loss 54-118,11,1,0
2021,Matt Taberner,8,09/05/2021,Lions,Loss 71-95,9,2,1
2023,Brandon Walker,7,29/04/2023,Lions,Loss 67-115,14,0,0
2022,Brandon Walker,12,05/06/2022,Lions,Win 99-85,14,0,0
2021,Brandon Walker,21,08/08/2021,Lions,Loss 54-118,15,0,0
2023,Josh Corbett,21,06/08/2023,Lions,Loss 74-77,4,1,1
2022,Josh Corbett,6,24/04/2022,Lions,Loss 80-132,5,0,0
2021,Josh Corbett,19,24/07/2021,Lions,Loss 71-120,16,3,0
2021,Josh Corbett,9,15/05/2021,Lions,Loss 51-124,8,1,0
2022,Jeremy Sharp,19,23/07/2022,Lions,Loss 93-110,8,0,1
2021,Jeremy Sharp,19,24/07/2021,Lions,Loss 71-120,31,1,0
