Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Lachie Fogarty,Elimination Final,08/09/2023,Swans,Win 74-68,12,0,0
2021,Lachie Fogarty,11,30/05/2021,Swans,Loss 78-100,14,0,0
2023,David Cuningham,Elimination Final,08/09/2023,Swans,Win 74-68,9,1,1
2023,Marc Pittonet,Elimination Final,08/09/2023,Swans,Win 74-68,14,0,0
2023,Marc Pittonet,11,26/05/2023,Swans,Loss 51-77,11,0,1
2021,Marc Pittonet,11,30/05/2021,Swans,Loss 78-100,6,0,0
2023,Oliver Hollands,11,26/05/2023,Swans,Loss 51-77,14,0,0
2022,Lewis Young,10,20/05/2022,Swans,Win 102-87,14,0,0
2021,Lewis Young,17,11/07/2021,Swans,Loss 60-79,13,1,0
2023,Caleb Marchbank,Elimination Final,08/09/2023,Swans,Win 74-68,16,0,0
2023,Jack Martin,Elimination Final,08/09/2023,Swans,Win 74-68,12,2,0
2021,Jack Martin,11,30/05/2021,Swans,Loss 78-100,12,0,0
2023,Elijah Hollands,22,12/08/2023,Swans,Loss 90-114,8,0,0
2023,Elijah Hollands,1,18/03/2023,Swans,Loss 61-110,15,0,1
2023,Matthew Owies,Elimination Final,08/09/2023,Swans,Win 74-68,5,1,0
2023,Matthew Owies,11,26/05/2023,Swans,Loss 51-77,12,0,1
2022,Matthew Owies,10,20/05/2022,Swans,Win 102-87,15,1,2
2021,Matthew Owies,11,30/05/2021,Swans,Loss 78-100,9,0,1
2023,Jesse Motlop,Elimination Final,08/09/2023,Swans,Win 74-68,0,0,0
2023,Jesse Motlop,11,26/05/2023,Swans,Loss 51-77,13,2,0
2022,Jesse Motlop,10,20/05/2022,Swans,Win 102-87,12,1,3
2023,Corey Durdin,11,26/05/2023,Swans,Loss 51-77,9,0,0
2022,Corey Durdin,10,20/05/2022,Swans,Win 102-87,12,2,1
2023,Jordan Boyd,11,26/05/2023,Swans,Loss 51-77,14,0,0
2023,Alex Cincotta,Elimination Final,08/09/2023,Swans,Win 74-68,9,0,0
2022,Jack Carroll,10,20/05/2022,Swans,Win 102-87,10,0,0
2021,Zac Williams,11,30/05/2021,Swans,Loss 78-100,17,1,0
