Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Marcus Windhager,18,15/07/2023,Suns,Loss 51-77,27,0,0
2023,Marcus Windhager,4,08/04/2023,Suns,Win 113-60,14,1,1
2022,Marcus Windhager,5,16/04/2022,Suns,Win 87-61,11,0,0
2023,Jimmy Webster,18,15/07/2023,Suns,Loss 51-77,15,0,0
2021,Jimmy Webster,8,08/05/2021,Suns,Win 63-54,21,0,0
2023,Josh Battle,18,15/07/2023,Suns,Loss 51-77,17,0,0
2023,Josh Battle,4,08/04/2023,Suns,Win 113-60,15,0,0
2022,Josh Battle,5,16/04/2022,Suns,Win 87-61,21,0,0
2021,Josh Battle,8,08/05/2021,Suns,Win 63-54,19,0,0
2023,Ryan Byrnes,18,15/07/2023,Suns,Loss 51-77,15,0,0
2023,Ryan Byrnes,4,08/04/2023,Suns,Win 113-60,21,0,1
2021,Ryan Byrnes,8,08/05/2021,Suns,Win 63-54,16,0,0
2023,Dan Butler,18,15/07/2023,Suns,Loss 51-77,13,0,0
2023,Dan Butler,4,08/04/2023,Suns,Win 113-60,16,1,0
2022,Dan Butler,5,16/04/2022,Suns,Win 87-61,8,0,1
2021,Dan Butler,8,08/05/2021,Suns,Win 63-54,15,0,3
2022,Max King,5,16/04/2022,Suns,Win 87-61,8,3,2
2021,Max King,8,08/05/2021,Suns,Win 63-54,13,1,2
2023,Paddy Dow,23,19/08/2023,Suns,Win 91-87,24,0,1
2023,Paddy Dow,14,18/06/2023,Suns,Win 120-61,8,0,0
2021,Paddy Dow,21,07/08/2021,Suns,Loss 57-76,8,0,0
2021,Paddy Dow,4,10/04/2021,Suns,Win 70-59,8,0,0
2023,Zak Jones,18,15/07/2023,Suns,Loss 51-77,21,0,0
2021,Zak Jones,8,08/05/2021,Suns,Win 63-54,31,0,0
2023,Ben Paton,4,08/04/2023,Suns,Win 113-60,14,0,0
2022,Ben Paton,5,16/04/2022,Suns,Win 87-61,16,0,0
2022,Tim Membrey,5,16/04/2022,Suns,Win 87-61,19,1,1
2021,Tim Membrey,8,08/05/2021,Suns,Win 63-54,12,0,1
2023,Dougal Howard,18,15/07/2023,Suns,Loss 51-77,8,0,0
2023,Dougal Howard,4,08/04/2023,Suns,Win 113-60,18,0,0
2022,Dougal Howard,5,16/04/2022,Suns,Win 87-61,9,0,0
2021,Dougal Howard,8,08/05/2021,Suns,Win 63-54,17,0,0
2023,Mattaes Phillipou,18,15/07/2023,Suns,Loss 51-77 ,7,1,0
2023,Mattaes Phillipou,4,08/04/2023,Suns,Win 113-60,18,1,0
2022,Riley Bonner,15,26/06/2022,Suns,Win 93-91,30,0,0
2023,Anthony Caminiti,18,15/07/2023,Suns,Loss 51-77,8,1,0
2023,Anthony Caminiti,4,08/04/2023,Suns,Win 113-60,9,2,1
2023,Cooper Sharman,18,15/07/2023,Suns,Loss 51-77,11,3,0
2022,Jack Hayes,5,16/04/2022,Suns,Win 87-61,16,1,0
2023,Zaine Cordy,4,08/04/2023,Suns,Win 113-60,9,1,0
2022,Zaine Cordy,10,21/05/2022,Suns,Win 106-87,5,0,0
2021,Zaine Cordy,18,17/07/2021,Suns,Win 90-79,4,0,0
