Year,Player Name,Round,Date,Opponent,Result,D,G,B
2021,Peter Wright,20,01/08/2021,Swans,Loss 102-109,15,2,1
2021,Peter Wright,4,08/04/2021,Swans,Loss 80-83,8,0,0
2023,Nick Bryan,20,29/07/2023,Swans,Loss 99-101,15,0,2
2022,Nick Bryan,9,14/05/2022,Swans,Loss 47-105,6,0,0
2023,Ben McKay,10,20/05/2023,Swans,Loss 90-93,10,0,0
2022,Ben McKay,4,09/04/2022,Swans,Loss 75-86,11,0,0
2021,Ben McKay,22,14/08/2021,Swans,Loss 77-91,8,0,0
2023,Matt Guelfi,20,29/07/2023,Swans,Loss 99-101,15,0,0
2022,Matt Guelfi,16,02/07/2022,Swans,Win 95-86,13,0,1
2022,Matt Guelfi,9,14/05/2022,Swans,Loss 47-105,13,0,1
2021,Matt Guelfi,4,08/04/2021,Swans,Loss 80-83,12,0,0
2023,Nik Cox,20,29/07/2023,Swans,Loss 99-101,7,0,0
2021,Nik Cox,20,01/08/2021,Swans,Loss 102-109,13,0,0
2021,Nik Cox,4,08/04/2021,Swans,Loss 80-83,18,1,2
2023,Jye Menzie,20,29/07/2023,Swans,Loss 99-101,9,1,0
2022,Harrison Jones,16,02/07/2022,Swans,Win 95-86,5,1,0
2021,Harrison Jones,4,08/04/2021,Swans,Loss 80-83,6,1,0
2023,Alwyn Davey Jnr,20,29/07/2023,Swans,Loss 99-101 ,7,0,0
2022,Zach Reid,9,14/05/2022,Swans,Loss 47-105,13,0,0
