Year,Player Name,Round,Date,Opponent,Result,D,G,B
2022,Callan Ward,22,13/08/2022,Bulldogs,Loss 57-62,29,1,0
2022,Callan Ward,14,18/06/2022,Bulldogs,Loss 105-125,23,0,1
2021,Callan Ward,6,23/04/2021,Bulldogs,Loss 65-104,15,1,1
2023,Harry Perryman,20,29/07/2023,Bulldogs,Win 78-73,19,0,0
2023,Harry Perryman,8,06/05/2023,Bulldogs,Loss 71-86,18,0,0
2022,Harry Perryman,22,13/08/2022,Bulldogs,Loss 57-62,23,0,0
2021,Harry Perryman,6,23/04/2021,Bulldogs,Loss 65-104,19,0,0
2023,Brent Daniels,20,29/07/2023,Bulldogs,Win 78-73,17,1,1
2023,Brent Daniels,8,06/05/2023,Bulldogs,Loss 71-86,17,0,1
2021,Brent Daniels,6,23/04/2021,Bulldogs,Loss 65-104,13,0,0
2023,Isaac Cumming,20,29/07/2023,Bulldogs,Win 78-73,14,0,0
2023,Isaac Cumming,8,06/05/2023,Bulldogs,Loss 71-86,16,0,0
2022,Isaac Cumming,22,13/08/2022,Bulldogs,Loss 57-62,22,0,0
2022,Isaac Cumming,14,18/06/2022,Bulldogs,Loss 105-125,21,0,0
2021,Isaac Cumming,6,23/04/2021,Bulldogs,Loss 65-104,23,0,0
2023,Connor Idun,20,29/07/2023,Bulldogs,Win 78-73,17,0,0
2023,Connor Idun,8,06/05/2023,Bulldogs,Loss 71-86,28,0,0
2022,Connor Idun,14,18/06/2022,Bulldogs,Loss 105-125,16,0,0
2021,Connor Idun,6,23/04/2021,Bulldogs,Loss 65-104,13,0,0
2023,Nick Haynes,20,29/07/2023,Bulldogs,Win 78-73,7,0,0
2023,Nick Haynes,8,06/05/2023,Bulldogs,Loss 71-86,29,0,0
2022,Nick Haynes,22,13/08/2022,Bulldogs,Loss 57-62,25,1,0
2022,Nick Haynes,14,18/06/2022,Bulldogs,Loss 105-125,14,0,0
2021,Nick Haynes,6,23/04/2021,Bulldogs,Loss 65-104,3,0,0
2023,Toby Bedford,20,29/07/2023,Bulldogs,Win 78-73,15,0,1
2023,Toby Bedford,8,06/05/2023,Bulldogs,Loss 71-86,12,0,0
2022,Toby Bedford,1,16/03/2022,Bulldogs,Win 97-71,9,0,1
2023,Xavier O'Halloran,8,06/05/2023,Bulldogs,Loss 71-86,13,1,1
2022,Xavier O'Halloran,22,13/08/2022,Bulldogs,Loss 57-62,5,0,0
2021,Xavier O'Halloran,6,23/04/2021,Bulldogs,Loss 65-104,15,0,0
2023,Jack Buckley,20,29/07/2023,Bulldogs,Win 78-73,14,0,0
2023,Jack Buckley,8,06/05/2023,Bulldogs,Loss 71-86,16,0,0
2021,Jack Buckley,6,23/04/2021,Bulldogs,Loss 65-104,13,0,0
2023,Sam Taylor,20,29/07/2023,Bulldogs,Win 78-73,18,0,0
2022,Sam Taylor,22,13/08/2022,Bulldogs,Loss 57-62,13,0,0
2022,Sam Taylor,14,18/06/2022,Bulldogs,Loss 105-125,11,0,0
2021,Sam Taylor,6,23/04/2021,Bulldogs,Loss 65-104,17,0,0
2023,Jake Riccardi,20,29/07/2023,Bulldogs,Win 78-73,9,3,1
2022,Jake Riccardi,22,13/08/2022,Bulldogs,Loss 57-62,12,2,1
2022,Jake Riccardi,14,18/06/2022,Bulldogs,Loss 105-125,12,2,1
2021,Jake Riccardi,6,23/04/2021,Bulldogs,Loss 65-104,4,0,1
2023,Callum M. Brown,20,29/07/2023,Bulldogs,Win 78-73,12,1,1
2023,Callum M. Brown,8,06/05/2023,Bulldogs,Loss 71-86,8,0,0
2022,Callum M. Brown,22,13/08/2022,Bulldogs,Loss 57-62,11,0,0
2023,James Peatling,8,06/05/2023,Bulldogs,Loss 71-86,7,0,0
2022,James Peatling,14,18/06/2022,Bulldogs,Loss 105-125,1,0,0
2023,Ryan Angwin,20,29/07/2023,Bulldogs,Win 78-73,12,0,0
2023,Ryan Angwin,8,06/05/2023,Bulldogs,Loss 71-86,10,0,0
2022,Ryan Angwin,14,18/06/2022,Bulldogs,Loss 105-125,3,0,0
2023,Lachlan Keeffe,20,29/07/2023,Bulldogs,Win 78-73,8,0,0
2022,Lachlan Keeffe,22,13/08/2022,Bulldogs,Loss 57-62,12,1,0
2022,Lachlan Keeffe,14,18/06/2022,Bulldogs,Loss 105-125,13,0,0
2021,Lachlan Keeffe,6,23/04/2021,Bulldogs,Loss 65-104,9,0,0
2022,Jacob Wehr,14,18/06/2022,Bulldogs,Loss 105-125,14,0,0
2022,Adam Kennedy,22,13/08/2022,Bulldogs,Loss 57-62,15,0,0
2022,Adam Kennedy,14,18/06/2022,Bulldogs,Loss 105-125,19,0,0
2023,Aaron Cadman,20,29/07/2023,Bulldogs,Win 78-73 ,3,0,0
2023,Aaron Cadman,8,06/05/2023,Bulldogs,Loss 71-86 ,3,0,0
2021,Conor Stone,6,23/04/2021,Bulldogs,Loss 65-104,3,1,0
2022,Leek Aleer,22,13/08/2022,Bulldogs,Loss 57-62,14,0,0
2022,Braydon Preuss,14,18/06/2022,Bulldogs,Loss 105-125,1,0,0
