Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Jesse Hogan,1,19/03/2023,Crows,Win 106-90,13,3,1
2022,Jesse Hogan,7,30/04/2022,Crows,Win 113-54,18,3,3
2021,Jesse Hogan,7,01/05/2021,Crows,Win 106-39,15,4,1
2023,Harry Himmelberg,18,15/07/2023,Crows,Win 71-57,17,1,0
2023,Harry Himmelberg,1,19/03/2023,Crows,Win 106-90,7,1,0
2022,Harry Himmelberg,7,30/04/2022,Crows,Win 113-54,14,2,0
2021,Harry Himmelberg,7,01/05/2021,Crows,Win 106-39,13,3,1
2023,Callan Ward,18,15/07/2023,Crows,Win 71-57,16,0,1
2023,Callan Ward,1,19/03/2023,Crows,Win 106-90,31,1,2
2022,Callan Ward,7,30/04/2022,Crows,Win 113-54,21,0,0
2021,Callan Ward,7,01/05/2021,Crows,Win 106-39,22,0,0
2023,Harry Perryman,18,15/07/2023,Crows,Win 71-57,22,0,0
2023,Harry Perryman,1,19/03/2023,Crows,Win 106-90,1,0,0
2022,Harry Perryman,7,30/04/2022,Crows,Win 113-54,21,0,0
2021,Harry Perryman,7,01/05/2021,Crows,Win 106-39,26,0,0
2023,Brent Daniels,18,15/07/2023,Crows,Win 71-57,13,0,0
2023,Brent Daniels,1,19/03/2023,Crows,Win 106-90,9,2,1
2021,Brent Daniels,7,01/05/2021,Crows,Win 106-39,3,0,1
2023,Isaac Cumming,18,15/07/2023,Crows,Win 71-57,14,0,0
2023,Isaac Cumming,1,19/03/2023,Crows,Win 106-90,21,0,0
2022,Isaac Cumming,7,30/04/2022,Crows,Win 113-54,33,0,0
2021,Isaac Cumming,7,01/05/2021,Crows,Win 106-39,24,0,1
2023,Connor Idun,18,15/07/2023,Crows,Win 71-57,15,0,0
2023,Connor Idun,1,19/03/2023,Crows,Win 106-90,20,0,0
2022,Connor Idun,7,30/04/2022,Crows,Win 113-54,20,0,0
2021,Connor Idun,7,01/05/2021,Crows,Win 106-39,16,0,0
2023,Nick Haynes,1,19/03/2023,Crows,Win 106-90,15,1,0
2022,Nick Haynes,7,30/04/2022,Crows,Win 113-54,11,0,0
2023,Toby Bedford,18,15/07/2023,Crows,Win 71-57,14,0,2
2022,Toby Bedford,16,02/07/2022,Crows,Win 94-65,8,1,0
2021,Xavier O'Halloran,7,01/05/2021,Crows,Win 106-39,16,1,0
2023,Jack Buckley,18,15/07/2023,Crows,Win 71-57,8,0,0
2023,Jack Buckley,1,19/03/2023,Crows,Win 106-90,11,0,0
2021,Jack Buckley,7,01/05/2021,Crows,Win 106-39,17,0,0
2023,Sam Taylor,18,15/07/2023,Crows,Win 71-57,21,0,0
2023,Sam Taylor,1,19/03/2023,Crows,Win 106-90,10,0,0
2022,Sam Taylor,7,30/04/2022,Crows,Win 113-54,19,0,0
2021,Sam Taylor,7,01/05/2021,Crows,Win 106-39,14,0,0
2023,Jake Riccardi,18,15/07/2023,Crows,Win 71-57,11,0,2
2023,Jake Riccardi,1,19/03/2023,Crows,Win 106-90,10,0,1
2023,Callum M. Brown,18,15/07/2023,Crows,Win 71-57,11,1,0
2023,James Peatling,1,19/03/2023,Crows,Win 106-90,8,0,1
2022,Cooper Hamilton,7,30/04/2022,Crows,Win 113-54,12,0,0
2023,Ryan Angwin,18,15/07/2023,Crows,Win 71-57,14,0,0
2023,Josh Fahey,18,15/07/2023,Crows,Win 71-57,7,1,0
2022,Lachlan Keeffe,7,30/04/2022,Crows,Win 113-54,3,0,0
2021,Lachlan Keeffe,7,01/05/2021,Crows,Win 106-39,10,0,0
2023,Jacob Wehr,18,15/07/2023,Crows,Win 71-57,9,0,0
2023,Jacob Wehr,1,19/03/2023,Crows,Win 106-90,12,0,0
2023,Adam Kennedy,1,19/03/2023,Crows,Win 106-90,12,0,0
2022,Adam Kennedy,7,30/04/2022,Crows,Win 113-54,18,0,0
2023,Aaron Cadman,18,15/07/2023,Crows,Win 71-57 ,6,1,0
2022,Braydon Preuss,7,30/04/2022,Crows,Win 113-54,10,0,2
