Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Ryan Burton,14,15/06/2023,Cats,Win 110-72,13,1,0
2022,Ryan Burton,19,23/07/2022,Cats,Loss 94-106,24,0,0
2022,Ryan Burton,10,21/05/2022,Cats,Loss 47-82,22,0,0
2021,Ryan Burton,Qualifying Final,27/08/2021,Cats,Win 86-43,21,0,0
2021,Ryan Burton,13,10/06/2021,Cats,Loss 91-112,18,0,0
2023,Travis Boak,21,05/08/2023,Cats,Loss 85-97,19,1,0
2023,Travis Boak,14,15/06/2023,Cats,Win 110-72,13,0,0
2022,Travis Boak,19,23/07/2022,Cats,Loss 94-106,23,1,0
2022,Travis Boak,10,21/05/2022,Cats,Loss 47-82,25,0,0
2021,Travis Boak,Qualifying Final,27/08/2021,Cats,Win 86-43,32,0,3
2021,Travis Boak,13,10/06/2021,Cats,Loss 91-112,27,0,0
2022,Mitch Georgiades,19,23/07/2022,Cats,Loss 94-106,10,3,1
2022,Mitch Georgiades,10,21/05/2022,Cats,Loss 47-82,13,0,2
2021,Mitch Georgiades,13,10/06/2021,Cats,Loss 91-112,8,1,1
2023,Sam Powell-Pepper,21,05/08/2023,Cats,Loss 85-97,11,3,0
2023,Sam Powell-Pepper,14,15/06/2023,Cats,Win 110-72,13,2,0
2022,Sam Powell-Pepper,19,23/07/2022,Cats,Loss 94-106,19,2,1
2022,Sam Powell-Pepper,10,21/05/2022,Cats,Loss 47-82,9,0,0
2021,Sam Powell-Pepper,Qualifying Final,27/08/2021,Cats,Win 86-43,6,2,1
2021,Sam Powell-Pepper,13,10/06/2021,Cats,Loss 91-112,8,1,0
2023,Darcy Byrne-Jones,21,05/08/2023,Cats,Loss 85-97,17,0,0
2023,Darcy Byrne-Jones,14,15/06/2023,Cats,Win 110-72,14,1,2
2022,Darcy Byrne-Jones,19,23/07/2022,Cats,Loss 94-106,15,0,0
2022,Darcy Byrne-Jones,10,21/05/2022,Cats,Loss 47-82,18,0,0
2021,Darcy Byrne-Jones,Qualifying Final,27/08/2021,Cats,Win 86-43,21,0,0
2021,Darcy Byrne-Jones,13,10/06/2021,Cats,Loss 91-112,15,0,0
2023,Todd Marshall,21,05/08/2023,Cats,Loss 85-97,10,2,1
2023,Todd Marshall,14,15/06/2023,Cats,Win 110-72,15,3,2
2022,Todd Marshall,19,23/07/2022,Cats,Loss 94-106,10,2,1
2022,Todd Marshall,10,21/05/2022,Cats,Loss 47-82,6,2,0
2021,Todd Marshall,Qualifying Final,27/08/2021,Cats,Win 86-43,9,1,2
2021,Todd Marshall,13,10/06/2021,Cats,Loss 91-112,0,0,0
2023,Miles Bergman,14,15/06/2023,Cats,Win 110-72,6,0,0
2022,Miles Bergman,19,23/07/2022,Cats,Loss 94-106,17,0,0
2021,Miles Bergman,Qualifying Final,27/08/2021,Cats,Win 86-43,18,0,1
2021,Miles Bergman,13,10/06/2021,Cats,Loss 91-112,16,0,0
2023,Dylan Williams,21,05/08/2023,Cats,Loss 85-97,16,0,0
2023,Dylan Williams,14,15/06/2023,Cats,Win 110-72,19,0,0
2023,Willie Rioli,21,05/08/2023,Cats,Loss 85-97,11,4,0
2022,Willie Rioli,23,20/08/2022,Cats,Loss 46-131,3,0,0
2022,Willie Rioli,14,18/06/2022,Cats,Loss 63-81,12,1,0
2023,Brandon Zerk-Thatcher,18,15/07/2023,Cats,Loss 45-122,12,0,0
2023,Brandon Zerk-Thatcher,7,30/04/2023,Cats,Loss 104-132,8,0,0
2023,Aliir Aliir,14,15/06/2023,Cats,Win 110-72,16,0,0
2022,Aliir Aliir,19,23/07/2022,Cats,Loss 94-106,23,0,0
2022,Aliir Aliir,10,21/05/2022,Cats,Loss 47-82,17,0,0
2021,Aliir Aliir,Qualifying Final,27/08/2021,Cats,Win 86-43,14,0,0
2021,Aliir Aliir,13,10/06/2021,Cats,Loss 91-112,16,0,0
2023,Quinton Narkle,14,15/06/2023,Cats,Win 110-72,13,2,1
2022,Lachie Jones,10,21/05/2022,Cats,Loss 47-82,8,0,0
2021,Lachie Jones,13,10/06/2021,Cats,Loss 91-112,8,1,0
2023,Trent McKenzie,21,05/08/2023,Cats,Loss 85-97,3,0,0
2023,Trent McKenzie,14,15/06/2023,Cats,Win 110-72,10,0,0
2021,Trent McKenzie,Qualifying Final,27/08/2021,Cats,Win 86-43,8,0,0
2021,Trent McKenzie,13,10/06/2021,Cats,Loss 91-112,18,0,0
2023,Jed McEntee,21,05/08/2023,Cats,Loss 85-97,7,0,0
2023,Jed McEntee,14,15/06/2023,Cats,Win 110-72,4,1,0
2022,Jed McEntee,19,23/07/2022,Cats,Loss 94-106,13,1,0
2023,Dante Visentini,21,05/08/2023,Cats,Loss 85-97,10,0,0
2023,Francis Evans,21,05/08/2023,Cats,Loss 85-97,12,0,2
2023,Jackson Mead,21,05/08/2023,Cats,Loss 85-97,7,0,0
2023,Jase Burgoyne,21,05/08/2023,Cats,Loss 85-97,15,0,0
2022,Jase Burgoyne,19,23/07/2022,Cats,Loss 94-106,11,0,0
2023,Ollie Lord,21,05/08/2023,Cats,Loss 85-97,7,0,1
2023,Josh Sinn,14,15/06/2023,Cats,Win 110-72,5,0,1
2022,Tom Clurey,19,23/07/2022,Cats,Loss 94-106,6,0,0
2022,Tom Clurey,10,21/05/2022,Cats,Loss 47-82,13,0,0
