Year,Player Name,Round,Date,Opponent,Result,D,G,B
2021,Jack Higgins,23,22/08/2021,Dockers,Win 107-49,21,2,0
2022,Marcus Windhager,17,09/07/2022,Dockers,Loss 70-111,7,0,0
2023,Jimmy Webster,1,19/03/2023,Dockers,Win 67-52,14,0,0
2022,Jimmy Webster,17,09/07/2022,Dockers,Loss 70-111,21,0,0
2022,Jimmy Webster,2,27/03/2022,Dockers,Win 65-55,14,0,0
2021,Jimmy Webster,23,22/08/2021,Dockers,Win 107-49,18,0,0
2023,Josh Battle,1,19/03/2023,Dockers,Win 67-52,16,0,0
2022,Josh Battle,17,09/07/2022,Dockers,Loss 70-111,27,0,0
2022,Josh Battle,2,27/03/2022,Dockers,Win 65-55,21,0,0
2023,Ryan Byrnes,1,19/03/2023,Dockers,Win 67-52,27,0,0
2022,Ryan Byrnes,2,27/03/2022,Dockers,Win 65-55,11,0,1
2021,Ryan Byrnes,23,22/08/2021,Dockers,Win 107-49,7,0,0
2023,Dan Butler,1,19/03/2023,Dockers,Win 67-52,8,0,1
2022,Dan Butler,17,09/07/2022,Dockers,Loss 70-111,14,2,1
2022,Dan Butler,2,27/03/2022,Dockers,Win 65-55,10,1,0
2021,Dan Butler,23,22/08/2021,Dockers,Win 107-49,7,2,0
2022,Max King,17,09/07/2022,Dockers,Loss 70-111,11,2,1
2022,Max King,2,27/03/2022,Dockers,Win 65-55,11,4,1
2021,Paddy Dow,16,03/07/2021,Dockers,Win 80-64,22,1,0
2021,Paddy Dow,3,04/04/2021,Dockers,Win 109-64,11,0,0
2022,Zak Jones,17,09/07/2022,Dockers,Loss 70-111,27,0,0
2021,Zak Jones,23,22/08/2021,Dockers,Win 107-49,28,0,0
2023,Ben Paton,1,19/03/2023,Dockers,Win 67-52,6,0,0
2022,Ben Paton,2,27/03/2022,Dockers,Win 65-55,16,0,0
2022,Tim Membrey,17,09/07/2022,Dockers,Loss 70-111,8,2,1
2022,Tim Membrey,2,27/03/2022,Dockers,Win 65-55,14,0,3
2021,Tim Membrey,23,22/08/2021,Dockers,Win 107-49,16,3,2
2023,Dougal Howard,1,19/03/2023,Dockers,Win 67-52,13,0,0
2021,Dougal Howard,23,22/08/2021,Dockers,Win 107-49,11,0,0
2023,Mattaes Phillipou,1,19/03/2023,Dockers,Win 67-52,16,1,0
2021,Riley Bonner,11,30/05/2021,Dockers,Win 115-69,20,0,0
2023,Anthony Caminiti,1,19/03/2023,Dockers,Win 67-52,9,0,1
2021,Cooper Sharman,23,22/08/2021,Dockers,Win 107-49,15,4,1
2022,Jack Hayes,2,27/03/2022,Dockers,Win 65-55,12,0,0
2023,Zaine Cordy,1,19/03/2023,Dockers,Win 67-52,6,1,0
2022,Zaine Cordy,Elimination Final,03/09/2022,Dockers,Loss 60-73,10,0,0
2022,Zaine Cordy,21,06/08/2022,Dockers,Loss 78-95,4,0,0
2021,Zaine Cordy,12,06/06/2021,Dockers,Win 93-65,7,0,0
2021,Tom Campbell,6,24/04/2021,Dockers,Loss 48-99,10,1,0
