Year,Player Name,Round,Date,Opponent,Result,D,G,B
2022,Kane Farrell,20,30/07/2022,Magpies,Loss 82-88,20,0,0
2021,Kane Farrell,10,23/05/2021,Magpies,Win 59-58,23,0,1
2023,Ryan Burton,19,22/07/2023,Magpies,Loss 83-85,22,0,2
2023,Ryan Burton,2,25/03/2023,Magpies,Loss 64-135,9,0,0
2022,Ryan Burton,20,30/07/2022,Magpies,Loss 82-88,17,0,0
2021,Ryan Burton,19,23/07/2021,Magpies,Win 97-69,16,0,0
2021,Ryan Burton,10,23/05/2021,Magpies,Win 59-58,15,0,0
2023,Travis Boak,19,22/07/2023,Magpies,Loss 83-85,18,0,0
2023,Travis Boak,2,25/03/2023,Magpies,Loss 64-135,11,0,0
2022,Travis Boak,20,30/07/2022,Magpies,Loss 82-88,27,2,1
2021,Travis Boak,19,23/07/2021,Magpies,Win 97-69,30,0,1
2021,Travis Boak,10,23/05/2021,Magpies,Win 59-58,27,0,1
2023,Mitch Georgiades,2,25/03/2023,Magpies,Loss 64-135,14,1,2
2022,Mitch Georgiades,20,30/07/2022,Magpies,Loss 82-88,5,1,1
2021,Mitch Georgiades,19,23/07/2021,Magpies,Win 97-69,7,0,0
2021,Mitch Georgiades,10,23/05/2021,Magpies,Win 59-58,10,0,1
2023,Sam Powell-Pepper,19,22/07/2023,Magpies,Loss 83-85,17,2,0
2023,Sam Powell-Pepper,2,25/03/2023,Magpies,Loss 64-135,21,0,0
2022,Sam Powell-Pepper,20,30/07/2022,Magpies,Loss 82-88,18,2,0
2021,Sam Powell-Pepper,19,23/07/2021,Magpies,Win 97-69,15,0,0
2021,Sam Powell-Pepper,10,23/05/2021,Magpies,Win 59-58,18,1,1
2023,Darcy Byrne-Jones,2,25/03/2023,Magpies,Loss 64-135,16,0,0
2022,Darcy Byrne-Jones,20,30/07/2022,Magpies,Loss 82-88,30,0,0
2021,Darcy Byrne-Jones,19,23/07/2021,Magpies,Win 97-69,20,0,0
2021,Darcy Byrne-Jones,10,23/05/2021,Magpies,Win 59-58,18,0,0
2023,Todd Marshall,19,22/07/2023,Magpies,Loss 83-85,10,1,1
2023,Todd Marshall,2,25/03/2023,Magpies,Loss 64-135,13,2,1
2022,Todd Marshall,20,30/07/2022,Magpies,Loss 82-88,14,1,2
2021,Todd Marshall,19,23/07/2021,Magpies,Win 97-69,15,3,0
2021,Todd Marshall,10,23/05/2021,Magpies,Win 59-58,7,1,0
2023,Miles Bergman,19,22/07/2023,Magpies,Loss 83-85,14,0,0
2023,Miles Bergman,2,25/03/2023,Magpies,Loss 64-135,17,0,0
2022,Miles Bergman,20,30/07/2022,Magpies,Loss 82-88,14,0,0
2021,Miles Bergman,19,23/07/2021,Magpies,Win 97-69,8,0,0
2023,Dylan Williams,19,22/07/2023,Magpies,Loss 83-85,3,0,0
2023,Willie Rioli,19,22/07/2023,Magpies,Loss 83-85,15,1,0
2023,Willie Rioli,2,25/03/2023,Magpies,Loss 64-135,13,0,0
2022,Willie Rioli,4,09/04/2022,Magpies,Win 87-74,13,3,0
2023,Brandon Zerk-Thatcher,24,25/08/2023,Magpies,Loss 31-101,15,0,0
2023,Brandon Zerk-Thatcher,6,25/04/2023,Magpies,Loss 77-90,6,0,0
2022,Brandon Zerk-Thatcher,19,24/07/2022,Magpies,Loss 76-80,7,0,0
2022,Brandon Zerk-Thatcher,6,25/04/2022,Magpies,Loss 82-93,10,0,0
2021,Brandon Zerk-Thatcher,6,25/04/2021,Magpies,Win 109-85,9,0,0
2023,Aliir Aliir,19,22/07/2023,Magpies,Loss 83-85,10,0,0
2023,Aliir Aliir,2,25/03/2023,Magpies,Loss 64-135,9,0,0
2022,Aliir Aliir,20,30/07/2022,Magpies,Loss 82-88,13,0,0
2021,Aliir Aliir,19,23/07/2021,Magpies,Win 97-69,7,0,0
2021,Aliir Aliir,10,23/05/2021,Magpies,Win 59-58,14,0,0
2021,Quinton Narkle,11,29/05/2021,Magpies,Win 61-51,25,0,0
2023,Lachie Jones,19,22/07/2023,Magpies,Loss 83-85,10,0,0
2023,Lachie Jones,2,25/03/2023,Magpies,Loss 64-135,5,0,0
2022,Lachie Jones,20,30/07/2022,Magpies,Loss 82-88,11,0,0
2021,Lachie Jones,10,23/05/2021,Magpies,Win 59-58,12,0,0
2023,Trent McKenzie,19,22/07/2023,Magpies,Loss 83-85,8,0,0
2022,Trent McKenzie,20,30/07/2022,Magpies,Loss 82-88,9,0,0
2021,Trent McKenzie,19,23/07/2021,Magpies,Win 97-69,7,0,0
2021,Trent McKenzie,10,23/05/2021,Magpies,Win 59-58,16,0,0
2023,Jed McEntee,19,22/07/2023,Magpies,Loss 83-85,6,0,0
2022,Jed McEntee,20,30/07/2022,Magpies,Loss 82-88,10,0,1
2023,Esava Ratugolea,22,11/08/2023,Magpies,Loss 101-109,8,0,0
2023,Esava Ratugolea,1,17/03/2023,Magpies,Loss 103-125,6,0,0
2022,Esava Ratugolea,3,02/04/2022,Magpies,Win 104-91,4,0,0
2021,Esava Ratugolea,11,29/05/2021,Magpies,Win 61-51,4,1,0
2023,Francis Evans,19,22/07/2023,Magpies,Loss 83-85,11,1,1
2023,Jase Burgoyne,2,25/03/2023,Magpies,Loss 64-135,5,0,0
2022,Jase Burgoyne,20,30/07/2022,Magpies,Loss 82-88,17,1,0
2022,Jordon Sweet,9,13/05/2022,Magpies,Win 99-51,13,0,0
