Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Harris Andrews,2,24/03/2023,Demons,Win 93-82,22,0,0
2022,Harris Andrews,Semi Final,09/09/2022,Demons,Win 92-79,12,0,0
2022,Harris Andrews,23,19/08/2022,Demons,Loss 57-115,13,0,0
2022,Harris Andrews,15,23/06/2022,Demons,Loss 53-117,18,0,0
2021,Harris Andrews,Qualifying Final,28/08/2021,Demons,Loss 60-93,10,0,0
2021,Harris Andrews,12,04/06/2021,Demons,Loss 75-97,21,0,0
2023,Conor McKenna,18,14/07/2023,Demons,Loss 104-105,19,0,0
2023,Conor McKenna,2,24/03/2023,Demons,Win 93-82,15,0,1
2023,Cam Rayner,18,14/07/2023,Demons,Loss 104-105,8,0,0
2023,Cam Rayner,2,24/03/2023,Demons,Win 93-82,16,0,0
2022,Cam Rayner,Semi Final,09/09/2022,Demons,Win 92-79,12,0,1
2022,Cam Rayner,23,19/08/2022,Demons,Loss 57-115,17,1,0
2022,Cam Rayner,15,23/06/2022,Demons,Loss 53-117,14,1,1
2023,Charlie Cameron,18,14/07/2023,Demons,Loss 104-105,7,2,1
2023,Charlie Cameron,2,24/03/2023,Demons,Win 93-82,12,2,0
2022,Charlie Cameron,Semi Final,09/09/2022,Demons,Win 92-79,5,3,1
2022,Charlie Cameron,23,19/08/2022,Demons,Loss 57-115,10,0,1
2022,Charlie Cameron,15,23/06/2022,Demons,Loss 53-117,13,0,0
2021,Charlie Cameron,Qualifying Final,28/08/2021,Demons,Loss 60-93,13,5,1
2021,Charlie Cameron,12,04/06/2021,Demons,Loss 75-97,10,2,0
2023,Ryan Lester,18,14/07/2023,Demons,Loss 104-105,16,0,0
2021,Ryan Lester,12,04/06/2021,Demons,Loss 75-97,11,0,0
2023,Darcy Wilmot,18,14/07/2023,Demons,Loss 104-105,17,0,0
2023,Darcy Wilmot,2,24/03/2023,Demons,Win 93-82,13,0,0
2022,Darcy Wilmot,Semi Final,09/09/2022,Demons,Win 92-79,15,0,0
2023,Eric Hipwood,18,14/07/2023,Demons,Loss 104-105,9,1,0
2023,Eric Hipwood,2,24/03/2023,Demons,Win 93-82,7,0,0
2022,Eric Hipwood,Semi Final,09/09/2022,Demons,Win 92-79,17,4,1
2022,Eric Hipwood,23,19/08/2022,Demons,Loss 57-115,6,0,0
2022,Eric Hipwood,15,23/06/2022,Demons,Loss 53-117,8,2,1
2021,Eric Hipwood,12,04/06/2021,Demons,Loss 75-97,13,1,4
2022,Tom Doedee,16,02/07/2022,Demons,Loss 65-94,19,0,0
2021,Tom Doedee,22,15/08/2021,Demons,Loss 63-104,14,0,0
2021,Tom Doedee,10,22/05/2021,Demons,Win 96-95,15,0,0
2023,Lincoln McCarthy,18,14/07/2023,Demons,Loss 104-105,9,2,1
2023,Lincoln McCarthy,2,24/03/2023,Demons,Win 93-82,10,1,0
2022,Lincoln McCarthy,Semi Final,09/09/2022,Demons,Win 92-79,11,0,1
2022,Lincoln McCarthy,23,19/08/2022,Demons,Loss 57-115,8,1,2
2022,Lincoln McCarthy,15,23/06/2022,Demons,Loss 53-117,10,1,1
2021,Lincoln McCarthy,Qualifying Final,28/08/2021,Demons,Loss 60-93,6,1,0
2021,Lincoln McCarthy,12,04/06/2021,Demons,Loss 75-97,11,1,1
2022,Callum Ah Chee,Semi Final,09/09/2022,Demons,Win 92-79,10,1,0
2022,Callum Ah Chee,15,23/06/2022,Demons,Loss 53-117,5,0,0
2021,Callum Ah Chee,12,04/06/2021,Demons,Loss 75-97,11,0,0
2023,Jarryd Lyons,18,14/07/2023,Demons,Loss 104-105,19,1,0
2022,Jarryd Lyons,23,19/08/2022,Demons,Loss 57-115,19,0,0
2022,Jarryd Lyons,15,23/06/2022,Demons,Loss 53-117,14,0,0
2021,Jarryd Lyons,Qualifying Final,28/08/2021,Demons,Loss 60-93,27,0,1
2021,Jarryd Lyons,12,04/06/2021,Demons,Loss 75-97,28,0,0
2023,Jaspa Fletcher,18,14/07/2023,Demons,Loss 104-105,14,1,0
2023,Brandon Starcevich,18,14/07/2023,Demons,Loss 104-105,14,0,0
2023,Brandon Starcevich,2,24/03/2023,Demons,Win 93-82,8,0,0
2022,Brandon Starcevich,Semi Final,09/09/2022,Demons,Win 92-79,12,0,0
2022,Brandon Starcevich,23,19/08/2022,Demons,Loss 57-115,12,0,0
2022,Brandon Starcevich,15,23/06/2022,Demons,Loss 53-117,19,0,0
2021,Brandon Starcevich,Qualifying Final,28/08/2021,Demons,Loss 60-93,9,0,0
2021,Brandon Starcevich,12,04/06/2021,Demons,Loss 75-97,14,0,0
2023,Jack Payne,18,14/07/2023,Demons,Loss 104-105,15,0,0
2023,Jack Payne,2,24/03/2023,Demons,Win 93-82,11,0,0
2022,Jack Payne,Semi Final,09/09/2022,Demons,Win 92-79,13,0,0
2022,Jack Payne,23,19/08/2022,Demons,Loss 57-115,13,0,1
2022,Jack Payne,15,23/06/2022,Demons,Loss 53-117,13,0,0
2023,Darcy Fort,2,24/03/2023,Demons,Win 93-82,12,0,0
2022,Darcy Fort,Semi Final,09/09/2022,Demons,Win 92-79,12,1,0
2022,Jaxon Prior,23,19/08/2022,Demons,Loss 57-115,14,0,0
2021,Jaxon Prior,Qualifying Final,28/08/2021,Demons,Loss 60-93,8,0,1
2021,Jaxon Prior,12,04/06/2021,Demons,Loss 75-97,14,0,0
2022,Darcy Gardiner,Semi Final,09/09/2022,Demons,Win 92-79,11,0,0
2022,Darcy Gardiner,23,19/08/2022,Demons,Loss 57-115,17,0,0
2021,Darcy Gardiner,Qualifying Final,28/08/2021,Demons,Loss 60-93,3,0,0
2023,Deven Robertson,18,14/07/2023,Demons,Loss 104-105,4,0,0
2023,Deven Robertson,2,24/03/2023,Demons,Win 93-82,1,0,0
2022,Deven Robertson,Semi Final,09/09/2022,Demons,Win 92-79,14,0,0
2022,Deven Robertson,15,23/06/2022,Demons,Loss 53-117,8,0,0
2021,Deven Robertson,12,04/06/2021,Demons,Loss 75-97,12,0,0
2022,Noah Answerth,Semi Final,09/09/2022,Demons,Win 92-79,9,0,0
2022,Noah Answerth,23,19/08/2022,Demons,Loss 57-115,16,0,0
2022,Noah Answerth,15,23/06/2022,Demons,Loss 53-117,14,0,0
2023,Darragh Joyce,2,24/03/2023,Demons,Win 93-82,9,0,0
2022,James Tunstill,15,23/06/2022,Demons,Loss 53-117,9,0,0
