Year,Player Name,Round,Date,Opponent,Result,D,G,B
2022,Bayley Fritsch,23,19/08/2022,Lions,Win 115-57,13,4,0
2022,Bayley Fritsch,15,23/06/2022,Lions,Win 117-53,10,3,2
2021,Bayley Fritsch,Qualifying Final,28/08/2021,Lions,Win 93-60,7,4,1
2021,Bayley Fritsch,12,04/06/2021,Lions,Win 97-75,6,2,0
2023,Jake Bowey,18,14/07/2023,Lions,Win 105-104,19,1,0
2023,Jake Bowey,2,24/03/2023,Lions,Loss 82-93,15,0,0
2022,Jake Bowey,23,19/08/2022,Lions,Win 115-57,11,0,0
2022,Jake Bowey,15,23/06/2022,Lions,Win 117-53,11,0,0
2021,Jake Bowey,Qualifying Final,28/08/2021,Lions,Win 93-60,14,0,0
2021,Jack Billings,17,10/07/2021,Lions,Win 95-63,24,1,1
2023,Shane McAdam,22,12/08/2023,Lions,Loss 93-99,10,4,1
2022,Shane McAdam,9,14/05/2022,Lions,Loss 66-102,14,3,1
2023,Kade Chandler,2,24/03/2023,Lions,Loss 82-93,12,1,0
2023,Jake Lever,18,14/07/2023,Lions,Win 105-104,10,0,0
2023,Jake Lever,2,24/03/2023,Lions,Loss 82-93,20,0,0
2022,Jake Lever,Semi Final,09/09/2022,Lions,Loss 79-92,9,0,0
2022,Jake Lever,23,19/08/2022,Lions,Win 115-57,13,1,0
2022,Jake Lever,15,23/06/2022,Lions,Win 117-53,20,0,0
2021,Jake Lever,Qualifying Final,28/08/2021,Lions,Win 93-60,18,0,0
2021,Jake Lever,12,04/06/2021,Lions,Win 97-75,9,0,0
2023,Adam Tomlinson,2,24/03/2023,Lions,Loss 82-93,13,0,0
2023,Tom McDonald,2,24/03/2023,Lions,Loss 82-93,10,1,0
2021,Tom McDonald,Qualifying Final,28/08/2021,Lions,Win 93-60,4,0,1
2021,Tom McDonald,12,04/06/2021,Lions,Win 97-75,12,3,2
2023,Harrison Petty,18,14/07/2023,Lions,Win 105-104,3,0,0
2023,Harrison Petty,2,24/03/2023,Lions,Loss 82-93,8,0,0
2022,Harrison Petty,Semi Final,09/09/2022,Lions,Loss 79-92,18,1,0
2022,Harrison Petty,23,19/08/2022,Lions,Win 115-57,12,0,0
2022,Harrison Petty,15,23/06/2022,Lions,Win 117-53,8,0,0
2021,Harrison Petty,Qualifying Final,28/08/2021,Lions,Win 93-60,8,0,0
2021,Harrison Petty,12,04/06/2021,Lions,Win 97-75,11,0,0
2023,Jacob van Rooyen,18,14/07/2023,Lions,Win 105-104,8,0,0
2023,Ben Brown,18,14/07/2023,Lions,Win 105-104,6,1,0
2023,Ben Brown,2,24/03/2023,Lions,Loss 82-93,15,4,0
2022,Ben Brown,Semi Final,09/09/2022,Lions,Loss 79-92,10,0,0
2022,Ben Brown,23,19/08/2022,Lions,Win 115-57,7,3,0
2022,Ben Brown,15,23/06/2022,Lions,Win 117-53,11,1,3
2021,Ben Brown,Qualifying Final,28/08/2021,Lions,Win 93-60,15,1,1
2023,Jake Melksham,18,14/07/2023,Lions,Win 105-104,13,2,1
2023,Jake Melksham,2,24/03/2023,Lions,Loss 82-93,4,0,0
2022,Jake Melksham,Semi Final,09/09/2022,Lions,Loss 79-92,10,1,0
2022,Jake Melksham,23,19/08/2022,Lions,Win 115-57,10,1,1
2021,Jake Melksham,12,04/06/2021,Lions,Win 97-75,5,0,0
2023,Judd McVee,18,14/07/2023,Lions,Win 105-104,14,0,0
2023,Judd McVee,2,24/03/2023,Lions,Loss 82-93,8,0,0
2023,Charlie Spargo,18,14/07/2023,Lions,Win 105-104,11,1,1
2023,Charlie Spargo,2,24/03/2023,Lions,Loss 82-93,9,0,0
2022,Charlie Spargo,Semi Final,09/09/2022,Lions,Loss 79-92,10,0,1
2022,Charlie Spargo,23,19/08/2022,Lions,Win 115-57,9,0,0
2022,Charlie Spargo,15,23/06/2022,Lions,Win 117-53,13,1,1
2021,Charlie Spargo,Qualifying Final,28/08/2021,Lions,Win 93-60,9,1,1
2021,Charlie Spargo,12,04/06/2021,Lions,Win 97-75,14,0,1
2023,Taj Woewodin,18,14/07/2023,Lions,Win 105-104,9,1,0
2023,Joel Smith,18,14/07/2023,Lions,Win 105-104,5,0,0
2021,Joel Smith,Qualifying Final,28/08/2021,Lions,Win 93-60,5,0,0
2022,Josh Schache,16,30/06/2022,Lions,Loss 67-108,8,0,1
2021,Josh Schache,Semi Final,04/09/2021,Lions,Win 79-78,11,1,0
