Year,Player Name,Round,Date,Opponent,Result,D,G,B
2021,Blake Acres,15,26/06/2021,Magpies,Win 91-79,21,0,0
2023,Charlie Curnow,20,28/07/2023,Magpies,Win 93-76,15,6,0
2023,Charlie Curnow,10,21/05/2023,Magpies,Loss 57-85,16,3,2
2022,Charlie Curnow,23,21/08/2022,Magpies,Loss 74-75,17,2,5
2022,Charlie Curnow,11,29/05/2022,Magpies,Loss 75-79,9,4,2
2023,Matthew Kennedy,10,21/05/2023,Magpies,Loss 57-85,22,0,0
2021,Matthew Kennedy,18,18/07/2021,Magpies,Win 91-62,26,1,0
2023,George Hewett,20,28/07/2023,Magpies,Win 93-76,19,0,0
2023,George Hewett,10,21/05/2023,Magpies,Loss 57-85,11,0,0
2022,George Hewett,11,29/05/2022,Magpies,Loss 75-79,31,0,0
2021,George Hewett,9,15/05/2021,Magpies,Win 72-42,20,0,0
2023,Adam Saad,20,28/07/2023,Magpies,Win 93-76,16,0,0
2023,Adam Saad,10,21/05/2023,Magpies,Loss 57-85,16,0,0
2022,Adam Saad,23,21/08/2022,Magpies,Loss 74-75,21,0,0
2022,Adam Saad,11,29/05/2022,Magpies,Loss 75-79,27,0,0
2021,Adam Saad,18,18/07/2021,Magpies,Win 91-62,17,0,0
2021,Adam Saad,2,25/03/2021,Magpies,Loss 85-106,23,0,0
2023,Mitch McGovern,20,28/07/2023,Magpies,Win 93-76,18,1,0
2023,Mitch McGovern,10,21/05/2023,Magpies,Loss 57-85,8,0,0
2022,Mitch McGovern,23,21/08/2022,Magpies,Loss 74-75,13,0,0
2023,Jacob Weitering,20,28/07/2023,Magpies,Win 93-76,18,0,0
2023,Jacob Weitering,10,21/05/2023,Magpies,Loss 57-85,8,0,0
2022,Jacob Weitering,23,21/08/2022,Magpies,Loss 74-75,10,0,0
2022,Jacob Weitering,11,29/05/2022,Magpies,Loss 75-79,2,0,0
2021,Jacob Weitering,18,18/07/2021,Magpies,Win 91-62,18,0,0
2021,Jacob Weitering,2,25/03/2021,Magpies,Loss 85-106,16,0,1
2023,Brodie Kemp,20,28/07/2023,Magpies,Win 93-76,11,0,0
2023,Harry McKay,10,21/05/2023,Magpies,Loss 57-85,8,2,2
2022,Harry McKay,23,21/08/2022,Magpies,Loss 74-75,16,2,3
2021,Harry McKay,18,18/07/2021,Magpies,Win 91-62,10,4,0
2021,Harry McKay,2,25/03/2021,Magpies,Loss 85-106,10,4,0
2023,Tom De Koning,20,28/07/2023,Magpies,Win 93-76,5,0,0
2022,Tom De Koning,11,29/05/2022,Magpies,Loss 75-79,12,0,1
2021,Tom De Koning,18,18/07/2021,Magpies,Win 91-62,8,1,0
2023,Jack Silvagni,10,21/05/2023,Magpies,Loss 57-85,12,0,1
2022,Jack Silvagni,23,21/08/2022,Magpies,Loss 74-75,9,0,0
2022,Jack Silvagni,11,29/05/2022,Magpies,Loss 75-79,16,0,1
2021,Jack Silvagni,18,18/07/2021,Magpies,Win 91-62,15,1,0
2023,Matthew Cottrell,20,28/07/2023,Magpies,Win 93-76,12,0,1
2023,Matthew Cottrell,10,21/05/2023,Magpies,Loss 57-85,11,0,1
2022,Matthew Cottrell,23,21/08/2022,Magpies,Loss 74-75,15,0,1
2022,Matthew Cottrell,11,29/05/2022,Magpies,Loss 75-79,15,0,0
2021,Matthew Cottrell,18,18/07/2021,Magpies,Win 91-62,18,0,0
2023,Lachie Fogarty,20,28/07/2023,Magpies,Win 93-76,10,0,1
2021,Lachie Fogarty,2,25/03/2021,Magpies,Loss 85-106,21,1,0
2023,David Cuningham,20,28/07/2023,Magpies,Win 93-76,10,0,0
2023,Marc Pittonet,20,28/07/2023,Magpies,Win 93-76,9,0,0
2023,Marc Pittonet,10,21/05/2023,Magpies,Loss 57-85,13,0,0
2022,Marc Pittonet,23,21/08/2022,Magpies,Loss 74-75,15,0,0
2021,Marc Pittonet,2,25/03/2021,Magpies,Loss 85-106,8,1,1
2023,Oliver Hollands,20,28/07/2023,Magpies,Win 93-76,15,0,0
2023,Oliver Hollands,10,21/05/2023,Magpies,Loss 57-85 ,10,0,0
2023,Lewis Young,10,21/05/2023,Magpies,Loss 57-85,15,0,0
2022,Lewis Young,23,21/08/2022,Magpies,Loss 74-75,20,0,0
2022,Lewis Young,11,29/05/2022,Magpies,Loss 75-79,5,0,0
2023,Caleb Marchbank,20,28/07/2023,Magpies,Win 93-76,15,0,0
2022,Caleb Marchbank,23,21/08/2022,Magpies,Loss 74-75,10,0,0
2023,Jack Martin,20,28/07/2023,Magpies,Win 93-76,12,3,1
2022,Jack Martin,23,21/08/2022,Magpies,Loss 74-75,11,0,1
2021,Jack Martin,18,18/07/2021,Magpies,Win 91-62,18,1,1
2021,Jack Martin,2,25/03/2021,Magpies,Loss 85-106,12,3,0
2023,Matthew Owies,20,28/07/2023,Magpies,Win 93-76,12,1,2
2023,Matthew Owies,10,21/05/2023,Magpies,Loss 57-85,8,2,1
2022,Matthew Owies,23,21/08/2022,Magpies,Loss 74-75,13,1,0
2022,Matthew Owies,11,29/05/2022,Magpies,Loss 75-79,9,2,0
2021,Matthew Owies,18,18/07/2021,Magpies,Win 91-62,9,0,2
2023,Jesse Motlop,20,28/07/2023,Magpies,Win 93-76,11,2,0
2023,Jesse Motlop,10,21/05/2023,Magpies,Loss 57-85,9,0,0
2022,Jesse Motlop,23,21/08/2022,Magpies,Loss 74-75,6,2,0
2022,Jesse Motlop,11,29/05/2022,Magpies,Loss 75-79,7,1,0
2023,Corey Durdin,10,21/05/2023,Magpies,Loss 57-85,9,0,0
2022,Corey Durdin,23,21/08/2022,Magpies,Loss 74-75,6,0,1
2022,Corey Durdin,11,29/05/2022,Magpies,Loss 75-79,7,1,0
2023,Jordan Boyd,10,21/05/2023,Magpies,Loss 57-85,11,0,0
2023,Alex Cincotta,20,28/07/2023,Magpies,Win 93-76,10,1,0
2023,Orazio Fantasia,2,25/03/2023,Magpies,Loss 64-135,9,1,2
2022,Jack Carroll,11,29/05/2022,Magpies,Loss 75-79,8,0,0
2022,Zac Williams,23,21/08/2022,Magpies,Loss 74-75,16,0,0
2021,Zac Williams,18,18/07/2021,Magpies,Win 91-62,16,1,0
2021,Zac Williams,2,25/03/2021,Magpies,Loss 85-106,20,0,0
