Year,Player Name,Round,Date,Opponent,Result,D,G,B
2021,Jack Higgins,12,05/06/2021,Swans,Loss 83-92,23,1,6
2023,Marcus Windhager,13,08/06/2023,Swans,Win 80-66,15,0,0
2022,Marcus Windhager,23,21/08/2022,Swans,Loss 74-88,11,1,0
2022,Marcus Windhager,15,25/06/2022,Swans,Loss 32-83,15,1,1
2023,Jimmy Webster,13,08/06/2023,Swans,Win 80-66,19,0,0
2022,Jimmy Webster,15,25/06/2022,Swans,Loss 32-83,16,0,0
2021,Jimmy Webster,21,07/08/2021,Swans,Win 93-64,14,0,0
2021,Jimmy Webster,12,05/06/2021,Swans,Loss 83-92,18,0,0
2023,Josh Battle,13,08/06/2023,Swans,Win 80-66,10,0,0
2022,Josh Battle,23,21/08/2022,Swans,Loss 74-88,13,0,0
2022,Josh Battle,15,25/06/2022,Swans,Loss 32-83,14,0,0
2021,Josh Battle,12,05/06/2021,Swans,Loss 83-92,6,1,0
2023,Ryan Byrnes,13,08/06/2023,Swans,Win 80-66,19,0,0
2022,Ryan Byrnes,15,25/06/2022,Swans,Loss 32-83,17,0,0
2021,Ryan Byrnes,21,07/08/2021,Swans,Win 93-64,15,0,0
2021,Ryan Byrnes,12,05/06/2021,Swans,Loss 83-92,13,2,0
2023,Dan Butler,13,08/06/2023,Swans,Win 80-66,10,2,1
2022,Dan Butler,23,21/08/2022,Swans,Loss 74-88,11,1,0
2022,Dan Butler,15,25/06/2022,Swans,Loss 32-83,5,1,1
2021,Dan Butler,21,07/08/2021,Swans,Win 93-64,14,0,0
2021,Dan Butler,12,05/06/2021,Swans,Loss 83-92,11,1,0
2023,Max King,13,08/06/2023,Swans,Win 80-66,10,3,1
2022,Max King,23,21/08/2022,Swans,Loss 74-88,12,5,0
2022,Max King,15,25/06/2022,Swans,Loss 32-83,8,0,1
2021,Max King,21,07/08/2021,Swans,Win 93-64,6,2,2
2021,Max King,12,05/06/2021,Swans,Loss 83-92,4,1,1
2022,Zak Jones,23,21/08/2022,Swans,Loss 74-88,14,0,0
2022,Zak Jones,15,25/06/2022,Swans,Loss 32-83,19,0,0
2021,Zak Jones,21,07/08/2021,Swans,Win 93-64,22,0,0
2022,Ben Paton,23,21/08/2022,Swans,Loss 74-88,20,0,0
2022,Ben Paton,15,25/06/2022,Swans,Loss 32-83,14,0,0
2022,Tim Membrey,23,21/08/2022,Swans,Loss 74-88,14,1,0
2022,Tim Membrey,15,25/06/2022,Swans,Loss 32-83,14,1,0
2021,Tim Membrey,21,07/08/2021,Swans,Win 93-64,15,2,0
2021,Tim Membrey,12,05/06/2021,Swans,Loss 83-92,20,2,2
2023,Dougal Howard,13,08/06/2023,Swans,Win 80-66,13,0,0
2022,Dougal Howard,23,21/08/2022,Swans,Loss 74-88,12,0,0
2022,Dougal Howard,15,25/06/2022,Swans,Loss 32-83,14,0,0
2021,Dougal Howard,12,05/06/2021,Swans,Loss 83-92,13,0,0
2023,Mattaes Phillipou,13,08/06/2023,Swans,Win 80-66,10,1,0
2022,Riley Bonner,14,18/06/2022,Swans,Win 82-59,27,1,0
2023,Anthony Caminiti,13,08/06/2023,Swans,Win 80-66 ,5,1,0
2023,Cooper Sharman,13,08/06/2023,Swans,Win 80-66,5,1,0
2022,Cooper Sharman,15,25/06/2022,Swans,Loss 32-83,6,0,0
2021,Cooper Sharman,21,07/08/2021,Swans,Win 93-64,11,2,1
2022,Zaine Cordy,3,31/03/2022,Swans,Win 71-60,0,0,0
2021,Zaine Cordy,17,11/07/2021,Swans,Loss 60-79,8,0,0
2022,Tom Campbell,23,21/08/2022,Swans,Loss 74-88,12,0,0
