Year,Player Name,Round,Date,Opponent,Result,D,G,B
2022,Brad Close,4,08/04/2022,Lions,Win 80-70,14,0,1
2021,Brad Close,15,24/06/2021,Lions,Loss 50-94,10,0,1
2023,Oliver Henry,19,22/07/2023,Lions,Loss 53-64,9,1,2
2021,Oliver Henry,22,14/08/2021,Lions,Loss 57-142,10,1,0
2022,Brandan Parfitt,4,08/04/2022,Lions,Win 80-70,20,0,0
2021,Brandan Parfitt,15,24/06/2021,Lions,Loss 50-94,24,0,1
2021,Brandan Parfitt,2,26/03/2021,Lions,Win 81-80,17,0,0
2023,Tyson Stengle,19,22/07/2023,Lions,Loss 53-64,7,1,0
2022,Tyson Stengle,Preliminary Final,16/09/2022,Lions,Win 120-49,10,3,0
2022,Tyson Stengle,4,08/04/2022,Lions,Win 80-70,11,1,2
2022,Gary Rohan,Preliminary Final,16/09/2022,Lions,Win 120-49,10,2,0
2021,Gary Rohan,15,24/06/2021,Lions,Loss 50-94,11,1,0
2021,Gary Rohan,2,26/03/2021,Lions,Win 81-80,5,0,0
2023,Jack Henry,19,22/07/2023,Lions,Loss 53-64,13,0,0
2022,Jack Henry,Preliminary Final,16/09/2022,Lions,Win 120-49,14,0,0
2022,Jack Henry,4,08/04/2022,Lions,Win 80-70,13,0,0
2021,Jack Henry,15,24/06/2021,Lions,Loss 50-94,13,0,1
2021,Jack Henry,2,26/03/2021,Lions,Win 81-80,16,0,0
2023,Jake Kolodjashnij,19,22/07/2023,Lions,Loss 53-64,14,0,0
2022,Jake Kolodjashnij,Preliminary Final,16/09/2022,Lions,Win 120-49,23,0,0
2022,Jake Kolodjashnij,4,08/04/2022,Lions,Win 80-70,16,0,0
2021,Jake Kolodjashnij,15,24/06/2021,Lions,Loss 50-94,11,0,0
2021,Jake Kolodjashnij,2,26/03/2021,Lions,Win 81-80,12,0,0
2023,Sam De Koning,19,22/07/2023,Lions,Loss 53-64,15,0,0
2022,Sam De Koning,Preliminary Final,16/09/2022,Lions,Win 120-49,7,0,0
2022,Sam De Koning,4,08/04/2022,Lions,Win 80-70,9,0,0
2022,Jed Bews,Preliminary Final,16/09/2022,Lions,Win 120-49,10,0,0
2022,Jed Bews,4,08/04/2022,Lions,Win 80-70,11,1,0
2021,Jed Bews,15,24/06/2021,Lions,Loss 50-94,9,0,0
2021,Jed Bews,2,26/03/2021,Lions,Win 81-80,13,0,0
2023,Oisin Mullin,19,22/07/2023,Lions,Loss 53-64 ,2,0,0
