Year,Player Name,Round,Date,Opponent,Result,D,G,B
2022,Shane McAdam,11,28/05/2022,Cats,Loss 55-97,12,1,3
2021,Shane McAdam,1,20/03/2021,Cats,Win 103-91,7,1,0
2023,Kade Chandler,15,22/06/2023,Cats,Loss 63-78,12,0,2
2023,Jake Lever,15,22/06/2023,Cats,Loss 63-78,15,0,0
2022,Jake Lever,17,07/07/2022,Cats,Loss 63-91,13,0,0
2021,Jake Lever,Preliminary Final,10/09/2021,Cats,Win 125-42,12,0,0
2021,Jake Lever,23,21/08/2021,Cats,Win 81-77,22,0,0
2021,Jake Lever,4,11/04/2021,Cats,Win 85-60,15,0,0
2021,Adam Tomlinson,4,11/04/2021,Cats,Win 85-60,8,0,0
2021,Tom McDonald,Preliminary Final,10/09/2021,Cats,Win 125-42,14,1,0
2021,Tom McDonald,23,21/08/2021,Cats,Win 81-77,6,0,0
2021,Tom McDonald,4,11/04/2021,Cats,Win 85-60,21,0,0
2023,Harrison Petty,15,22/06/2023,Cats,Loss 63-78,5,0,0
2022,Harrison Petty,17,07/07/2022,Cats,Loss 63-91,10,0,0
2021,Harrison Petty,Preliminary Final,10/09/2021,Cats,Win 125-42,9,0,0
2021,Harrison Petty,23,21/08/2021,Cats,Win 81-77,7,0,0
2023,Jacob van Rooyen,15,22/06/2023,Cats,Loss 63-78,7,1,0
2022,Ben Brown,17,07/07/2022,Cats,Loss 63-91,10,1,0
2021,Ben Brown,Preliminary Final,10/09/2021,Cats,Win 125-42,8,2,2
2021,Ben Brown,23,21/08/2021,Cats,Win 81-77,9,2,0
2021,Jake Melksham,4,11/04/2021,Cats,Win 85-60,11,1,1
2023,Judd McVee,15,22/06/2023,Cats,Loss 63-78,15,0,0
2023,Charlie Spargo,15,22/06/2023,Cats,Loss 63-78,2,0,1
2022,Charlie Spargo,17,07/07/2022,Cats,Loss 63-91,4,0,0
2021,Charlie Spargo,Preliminary Final,10/09/2021,Cats,Win 125-42,18,2,0
2021,Charlie Spargo,23,21/08/2021,Cats,Win 81-77,10,2,0
2021,Charlie Spargo,4,11/04/2021,Cats,Win 85-60,15,0,3
2023,Joel Smith,15,22/06/2023,Cats,Loss 63-78,11,2,1
2021,Joel Smith,23,21/08/2021,Cats,Win 81-77,6,0,0
2022,Tom Fullarton,4,08/04/2022,Cats,Loss 70-80,7,1,0
2021,Tom Fullarton,2,26/03/2021,Cats,Loss 80-81,8,0,0
