Year,Player Name,Round,Date,Opponent,Result,D,G,B
2021,Nathan Broad,3,03/04/2021,Swans,Loss 72-117,18,0,0
2023,Noah Balta,17,06/07/2023,Swans,Win 88-75,15,0,0
2023,Noah Balta,5,14/04/2023,Swans,Loss 78-122,20,0,0
2021,Noah Balta,3,03/04/2021,Swans,Loss 72-117,14,0,0
2023,Jack Graham,17,06/07/2023,Swans,Win 88-75,19,2,0
2022,Jack Graham,11,27/05/2022,Swans,Loss 100-106,18,2,0
2021,Jack Graham,3,03/04/2021,Swans,Loss 72-117,16,0,0
2023,Kamdyn McIntosh,17,06/07/2023,Swans,Win 88-75,15,0,0
2023,Kamdyn McIntosh,5,14/04/2023,Swans,Loss 78-122,19,0,0
2022,Kamdyn McIntosh,11,27/05/2022,Swans,Loss 100-106,14,0,0
2021,Kamdyn McIntosh,3,03/04/2021,Swans,Loss 72-117,13,0,0
2021,Tom Lynch,3,03/04/2021,Swans,Loss 72-117,12,3,3
2023,Sam Banks,17,06/07/2023,Swans,Win 88-75,13,0,0
2023,Marlion Pickett,17,06/07/2023,Swans,Win 88-75,6,1,1
2023,Marlion Pickett,5,14/04/2023,Swans,Loss 78-122,14,1,0
2021,Marlion Pickett,3,03/04/2021,Swans,Loss 72-117,16,0,0
2023,Jacob Koschitzke,2,26/03/2023,Swans,Loss 37-118,11,0,1
2022,Jacob Koschitzke,6,25/04/2022,Swans,Loss 68-109,6,3,0
2021,Jacob Koschitzke,13,11/06/2021,Swans,Win 89-51,5,2,1
2023,Samson Ryan,5,14/04/2023,Swans,Loss 78-122,8,1,0
2023,Ben Miller,17,06/07/2023,Swans,Win 88-75,8,1,1
2023,Ben Miller,5,14/04/2023,Swans,Loss 78-122,15,0,0
2023,Noah Cumberland,5,14/04/2023,Swans,Loss 78-122,7,2,1
2023,Rhyan Mansell,5,14/04/2023,Swans,Loss 78-122,12,1,0
2023,Judson Clarke,5,14/04/2023,Swans,Loss 78-122,11,1,0
2023,Hugo Ralphsmith,5,14/04/2023,Swans,Loss 78-122,18,0,1
2022,Hugo Ralphsmith,11,27/05/2022,Swans,Loss 100-106,15,2,0
2023,Dylan Grimes,17,06/07/2023,Swans,Win 88-75,6,0,0
2023,Dylan Grimes,5,14/04/2023,Swans,Loss 78-122,9,0,0
2022,Dylan Grimes,11,27/05/2022,Swans,Loss 100-106,16,0,0
2021,Dylan Grimes,3,03/04/2021,Swans,Loss 72-117,12,0,0
2023,Tylar Young,17,06/07/2023,Swans,Win 88-75,6,0,0
2023,Tylar Young,5,14/04/2023,Swans,Loss 78-122,11,0,0
2023,Tyler Sonsie,5,14/04/2023,Swans,Loss 78-122,15,0,0
2023,Maurice Rioli,17,06/07/2023,Swans,Win 88-75,8,0,2
2023,Maurice Rioli,5,14/04/2023,Swans,Loss 78-122,3,0,0
2022,Maurice Rioli,11,27/05/2022,Swans,Loss 100-106,8,1,1
2023,Jacob Bauer,17,06/07/2023,Swans,Win 88-75,2,0,0
2022,Josh Gibcus,11,27/05/2022,Swans,Loss 100-106,10,1,0
